TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,PaymentType,PreferredMagazine,CustomerHeightCM,SaleDate,Year,Month,DayOfWeek,Hour,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,Profit,PromotionUsed
TRANS-04410,1,CUST-0063,Beatriz,Oliveira,Parent,MBWay,Wellness Weekly,175,2023-12-23,2023,12,Saturday,8,Baby Care,BABY-176,1,9.49,9.49,9.49,2.85,No
TRANS-04411,1,CUST-0310,Martim,Santos,Regular,Debit Card,Wellness Weekly,197,2023-03-09,2023,3,Thursday,15,Weight Loss,WEIG-197,1,29.51,29.51,29.51,14.75,No
TRANS-04412,1,CUST-0067,Beatriz,Costa,Regular,Debit Card,Wellness Weekly,158,2023-05-01,2023,5,Monday,18,Medications,MEDI-166,1,19.85,19.85,19.85,2.98,No
TRANS-04412,2,CUST-0067,Beatriz,Costa,Regular,Debit Card,Wellness Weekly,158,2023-05-01,2023,5,Monday,18,Medications,MEDI-145,1,20.35,20.35,20.35,3.05,No
TRANS-04414,1,CUST-0170,Martim,Silva,Senior,Credit Card,Pharma Times,177,2023-10-13,2023,10,Friday,9,Medications,MEDI-155,1,21.33,21.33,21.33,3.2,No
TRANS-04415,1,CUST-0299,Francisco,Santos,Regular,Cash,Pharma Times,151,2023-09-17,2023,9,Sunday,17,Medications,MEDI-154,1,13.75,13.75,13.75,2.06,No
TRANS-04416,1,CUST-0227,Martim,Oliveira,Regular,MBWay,Wellness Weekly,146,2023-05-24,2023,5,Wednesday,13,Supplements,SUPP-139,1,15.76,15.76,15.76,7.09,No
TRANS-04417,1,CUST-0173,Matilde,Santos,Parent,Cash,Pharma Times,182,2023-09-19,2023,9,Tuesday,19,Baby Care,BABY-144,1,12.15,12.15,12.15,3.64,No
TRANS-04417,2,CUST-0173,Matilde,Santos,Parent,Cash,Pharma Times,182,2023-09-19,2023,9,Tuesday,19,Baby Care,BABY-136,1,7.72,7.72,7.72,2.31,No
TRANS-04419,1,CUST-0302,Beatriz,Santos,Regular,Cash,Health Today,166,2023-08-05,2023,8,Saturday,18,Dermocosmetics,DERM-147,1,24.52,24.52,24.52,9.81,No
TRANS-04419,2,CUST-0302,Beatriz,Santos,Regular,Cash,Health Today,166,2023-08-05,2023,8,Saturday,18,Supplements,SUPP-192,1,18.76,18.76,18.76,8.44,No
TRANS-04421,1,CUST-0258,Matilde,Costa,Parent,Debit Card,Wellness Weekly,152,2023-03-07,2023,3,Tuesday,8,Baby Care,BABY-139,1,12.28,12.28,12.28,3.69,No
TRANS-04421,2,CUST-0258,Matilde,Costa,Parent,Debit Card,Wellness Weekly,152,2023-03-07,2023,3,Tuesday,8,Medications,MEDI-111,2,13.42,26.84,26.84,4.03,No
TRANS-04421,3,CUST-0258,Matilde,Costa,Parent,Debit Card,Wellness Weekly,152,2023-03-07,2023,3,Tuesday,8,Medications,MEDI-143,2,20.99,41.98,41.98,6.3,No
TRANS-04424,1,CUST-0004,Matilde,Silva,Regular,Debit Card,Wellness Weekly,178,2023-01-21,2023,1,Saturday,11,Supplements,SUPP-106,1,19.14,19.14,16.27,7.32,Yes
TRANS-04424,2,CUST-0004,Matilde,Silva,Regular,Debit Card,Wellness Weekly,178,2023-01-21,2023,1,Saturday,11,Medications,MEDI-182,2,16.71,33.42,33.42,5.01,No
TRANS-04426,1,CUST-0119,Francisco,Oliveira,Parent,Cash,Wellness Weekly,166,2023-02-07,2023,2,Tuesday,12,Baby Care,BABY-131,1,12.02,12.02,12.02,3.61,No
TRANS-04426,2,CUST-0119,Francisco,Oliveira,Parent,Cash,Wellness Weekly,166,2023-02-07,2023,2,Tuesday,12,Baby Care,BABY-115,1,11.95,11.95,11.95,3.58,No
TRANS-04428,1,CUST-0036,Rodrigo,Costa,Parent,MBWay,None,171,2023-04-17,2023,4,Monday,13,Baby Care,BABY-101,1,8.84,8.84,8.84,2.65,No
TRANS-04428,2,CUST-0036,Rodrigo,Costa,Parent,MBWay,None,171,2023-04-17,2023,4,Monday,13,Dermocosmetics,DERM-167,1,33.99,33.99,33.99,13.6,No
TRANS-04428,3,CUST-0036,Rodrigo,Costa,Parent,MBWay,None,171,2023-04-17,2023,4,Monday,13,Medications,MEDI-172,1,17.23,17.23,17.23,2.58,No
TRANS-04431,1,CUST-0146,Matilde,Santos,Parent,MBWay,None,209,2023-06-05,2023,6,Monday,19,Supplements,SUPP-137,1,23.5,23.5,23.5,10.57,No
TRANS-04431,2,CUST-0146,Matilde,Santos,Parent,MBWay,None,209,2023-06-05,2023,6,Monday,19,Baby Care,BABY-150,1,9.96,9.96,9.96,2.99,No
TRANS-04433,1,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-03-15,2023,3,Wednesday,17,Medications,MEDI-164,1,17.36,17.36,17.36,2.6,No
TRANS-04433,2,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-03-15,2023,3,Wednesday,17,Baby Care,BABY-129,1,12.19,12.19,12.19,3.66,No
TRANS-04433,3,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-03-15,2023,3,Wednesday,17,Baby Care,BABY-157,1,7.34,7.34,7.34,2.2,No
TRANS-04436,1,CUST-0212,Francisco,Costa,Regular,Debit Card,Pharma Times,179,2023-03-18,2023,3,Saturday,17,Medications,MEDI-196,2,12.49,24.99,24.99,3.75,No
TRANS-04437,1,CUST-0264,Beatriz,Silva,Regular,Debit Card,Pharma Times,192,2023-12-27,2023,12,Wednesday,11,Medications,MEDI-122,1,11.32,11.32,11.32,1.7,No
TRANS-04437,2,CUST-0264,Beatriz,Silva,Regular,Debit Card,Pharma Times,192,2023-12-27,2023,12,Wednesday,11,Medications,MEDI-109,2,19.08,38.16,38.16,5.72,No
TRANS-04439,1,CUST-0089,Matilde,Costa,Regular,Debit Card,Health Today,148,2023-12-29,2023,12,Friday,17,Weight Loss,WEIG-170,1,23.71,23.71,23.71,11.85,No
TRANS-04439,2,CUST-0089,Matilde,Costa,Regular,MBWay,Health Today,148,2023-12-29,2023,12,Friday,17,Medications,MEDI-118,1,7.94,7.94,7.94,1.19,No
TRANS-04441,1,CUST-0103,Martim,Silva,Parent,Cash,Wellness Weekly,156,2023-11-07,2023,11,Tuesday,18,Supplements,SUPP-119,1,25.9,25.9,25.9,11.66,No
TRANS-04441,2,CUST-0103,Martim,Silva,Parent,Cash,Wellness Weekly,156,2023-11-07,2023,11,Tuesday,18,Supplements,SUPP-181,1,14.85,14.85,14.85,6.68,No
TRANS-04443,1,CUST-0194,Beatriz,Santos,Parent,MBWay,None,168,2023-01-05,2023,1,Thursday,8,Medications,MEDI-112,1,13.23,13.23,13.23,1.98,No
TRANS-04443,2,CUST-0194,Beatriz,Santos,Parent,MBWay,None,168,2023-01-05,2023,1,Thursday,8,Medications,MEDI-163,1,17.76,17.76,17.76,2.66,No
TRANS-04445,1,CUST-0238,Beatriz,Santos,Parent,Debit Card,Wellness Weekly,164,2023-06-26,2023,6,Monday,14,Baby Care,BABY-104,1,11.14,11.14,11.14,3.34,No
TRANS-04446,1,CUST-0207,Leonor,Santos,Parent,Cash,Wellness Weekly,138,2023-09-23,2023,9,Saturday,10,Supplements,SUPP-191,1,22.12,22.12,22.12,9.95,No
TRANS-04447,1,CUST-0093,Matilde,Pereira,Senior,Debit Card,Wellness Weekly,183,2023-06-29,2023,6,Thursday,19,Supplements,SUPP-162,1,18.21,18.21,18.21,8.19,No
TRANS-04448,1,CUST-0186,Leonor,Pereira,Regular,Debit Card,Wellness Weekly,137,2023-10-15,2023,10,Sunday,17,Dermocosmetics,DERM-181,1,19.07,19.07,19.07,7.63,No
TRANS-04448,2,CUST-0186,Leonor,Pereira,Regular,Debit Card,Wellness Weekly,137,2023-10-15,2023,10,Sunday,17,Medications,MEDI-120,1,21.13,21.13,21.13,3.17,No
TRANS-04450,1,CUST-0167,Martim,Costa,Regular,Debit Card,Wellness Weekly,172,2023-03-14,2023,3,Tuesday,9,Dermocosmetics,DERM-180,1,39.5,39.5,39.5,15.8,No
TRANS-04451,1,CUST-0343,Rodrigo,Pereira,Parent,Debit Card,Pharma Times,149,2023-08-21,2023,8,Monday,20,Medications,MEDI-149,2,15.31,30.61,30.61,4.59,No
TRANS-04452,1,CUST-0053,Francisco,Costa,Regular,Debit Card,Health Today,168,2023-07-20,2023,7,Thursday,17,Medications,MEDI-107,1,9.72,9.72,9.72,1.46,No
TRANS-04453,1,CUST-0226,Beatriz,Costa,Parent,Cash,Wellness Weekly,138,2023-03-03,2023,3,Friday,10,Medications,MEDI-183,1,7.95,7.95,7.95,1.19,No
TRANS-04454,1,CUST-0111,Beatriz,Silva,Regular,MBWay,None,160,2023-04-12,2023,4,Wednesday,10,Dermocosmetics,DERM-157,1,36.85,36.85,36.85,14.74,No
TRANS-04454,2,CUST-0111,Beatriz,Silva,Regular,MBWay,None,160,2023-04-12,2023,4,Wednesday,10,Medications,MEDI-173,1,21.5,21.5,21.5,3.22,No
TRANS-04456,1,CUST-0015,Beatriz,Silva,Regular,Debit Card,Health Today,178,2023-06-16,2023,6,Friday,9,Supplements,SUPP-124,1,24.53,24.53,24.53,11.04,No
TRANS-04456,2,CUST-0015,Beatriz,Silva,Regular,Debit Card,Health Today,178,2023-06-16,2023,6,Friday,9,Supplements,SUPP-173,1,17.28,17.28,17.28,7.78,No
TRANS-04458,1,CUST-0211,Leonor,Silva,Regular,Cash,Health Today,168,2023-03-29,2023,3,Wednesday,10,Medications,MEDI-113,1,18.99,18.99,18.99,2.85,No
TRANS-04459,1,CUST-0337,Beatriz,Pereira,Senior,Cash,Health Today,174,2023-10-27,2023,10,Friday,11,Medications,MEDI-110,1,10.54,10.54,10.54,1.58,No
TRANS-04460,1,CUST-0282,Beatriz,Oliveira,Regular,Cash,Wellness Weekly,154,2023-03-15,2023,3,Wednesday,11,Medications,MEDI-131,1,11.88,11.88,11.88,1.78,No
TRANS-04461,1,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-12-26,2023,12,Tuesday,12,Medications,MEDI-132,1,19.84,19.84,19.84,2.98,No
TRANS-04461,2,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-12-26,2023,12,Tuesday,12,Medications,MEDI-170,1,15.34,15.34,15.34,2.3,No
TRANS-04463,1,CUST-0158,Beatriz,Silva,Senior,Credit Card,Pharma Times,192,2023-05-17,2023,5,Wednesday,13,Weight Loss,WEIG-154,1,45.37,45.37,38.56,19.28,Yes
TRANS-04463,2,CUST-0158,Beatriz,Silva,Senior,Credit Card,Pharma Times,192,2023-05-17,2023,5,Wednesday,13,Medications,MEDI-160,2,20.24,40.48,40.48,6.07,No
TRANS-04465,1,CUST-0113,Beatriz,Pereira,Regular,Debit Card,Pharma Times,173,2023-03-24,2023,3,Friday,14,Weight Loss,WEIG-151,1,52.97,52.97,52.97,26.48,No
TRANS-04466,1,CUST-0293,Rodrigo,Oliveira,Regular,Cash,Pharma Times,146,2023-06-20,2023,6,Tuesday,19,Medications,MEDI-134,1,15.66,15.66,15.66,2.35,No
TRANS-04466,2,CUST-0293,Rodrigo,Oliveira,Regular,Cash,Pharma Times,146,2023-06-20,2023,6,Tuesday,19,Medications,MEDI-164,1,17.88,17.88,17.88,2.68,No
TRANS-04466,3,CUST-0293,Rodrigo,Oliveira,Regular,Cash,Pharma Times,146,2023-06-20,2023,6,Tuesday,19,Supplements,SUPP-124,1,25.07,25.07,25.07,11.28,No
TRANS-04469,1,CUST-0299,Francisco,Santos,Regular,Cash,Pharma Times,151,2023-08-13,2023,8,Sunday,18,Medications,MEDI-101,1,9.61,9.61,9.61,1.44,No
TRANS-04469,2,CUST-0299,Francisco,Santos,Regular,Cash,Pharma Times,151,2023-08-13,2023,8,Sunday,18,Dermocosmetics,DERM-109,1,24.93,24.93,24.93,9.97,No
TRANS-04471,1,CUST-0342,Beatriz,Oliveira,Regular,Cash,Health Today,154,2023-11-02,2023,11,Thursday,8,Medications,MEDI-160,2,20.66,41.32,41.32,6.2,No
TRANS-04471,2,CUST-0342,Beatriz,Oliveira,Regular,Cash,Health Today,154,2023-11-02,2023,11,Thursday,8,Medications,MEDI-193,2,14.35,28.71,28.71,4.31,No
TRANS-04471,3,CUST-0342,Beatriz,Oliveira,Regular,Cash,Health Today,154,2023-11-02,2023,11,Thursday,8,Supplements,SUPP-142,1,32.02,32.02,32.02,14.41,No
TRANS-04474,1,CUST-0266,Matilde,Santos,Regular,MBWay,None,169,2023-05-05,2023,5,Friday,19,Weight Loss,WEIG-117,1,48.43,48.43,41.17,20.58,Yes
TRANS-04474,2,CUST-0266,Matilde,Santos,Regular,MBWay,None,169,2023-05-05,2023,5,Friday,19,Medications,MEDI-197,1,9.02,9.02,9.02,1.35,No
TRANS-04476,1,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-07-23,2023,7,Sunday,15,Dermocosmetics,DERM-194,1,40.89,40.89,40.89,16.36,No
TRANS-04477,1,CUST-0281,Beatriz,Costa,Parent,Credit Card,None,179,2023-04-07,2023,4,Friday,15,Baby Care,BABY-123,1,5.36,5.36,4.55,1.37,Yes
TRANS-04477,2,CUST-0281,Beatriz,Costa,Parent,Credit Card,None,179,2023-04-07,2023,4,Friday,15,Medications,MEDI-198,1,16.1,16.1,16.1,2.41,No
TRANS-04479,1,CUST-0239,Beatriz,Pereira,Parent,Credit Card,Pharma Times,155,2023-09-23,2023,9,Saturday,18,Medications,MEDI-165,2,15.53,31.07,31.07,4.66,No
TRANS-04479,2,CUST-0239,Beatriz,Pereira,Parent,Credit Card,Pharma Times,155,2023-09-23,2023,9,Saturday,18,Baby Care,BABY-145,1,10.55,10.55,10.55,3.16,No
TRANS-04481,1,CUST-0191,Rodrigo,Pereira,Regular,Debit Card,Wellness Weekly,151,2023-12-08,2023,12,Friday,19,Medications,MEDI-166,1,10.55,10.55,10.55,1.58,No
TRANS-04481,2,CUST-0191,Rodrigo,Pereira,Regular,Debit Card,Wellness Weekly,151,2023-12-08,2023,12,Friday,19,Medications,MEDI-169,1,7.91,7.91,7.91,1.19,No
TRANS-04483,1,CUST-0021,Martim,Oliveira,Regular,MBWay,Pharma Times,171,2023-04-14,2023,4,Friday,11,Supplements,SUPP-103,1,19.04,19.04,19.04,8.57,No
TRANS-04484,1,CUST-0199,Matilde,Silva,Regular,MBWay,Wellness Weekly,161,2023-11-27,2023,11,Monday,12,Weight Loss,WEIG-111,1,49.93,49.93,49.93,24.97,No
TRANS-04484,2,CUST-0199,Matilde,Silva,Regular,MBWay,Wellness Weekly,161,2023-11-27,2023,11,Monday,12,Dermocosmetics,DERM-174,1,28.81,28.81,28.81,11.52,No
TRANS-04486,1,CUST-0178,Beatriz,Oliveira,Parent,MBWay,Wellness Weekly,177,2023-03-25,2023,3,Saturday,17,Medications,MEDI-127,1,15.56,15.56,15.56,2.33,No
TRANS-04486,2,CUST-0178,Beatriz,Oliveira,Parent,MBWay,Wellness Weekly,177,2023-03-25,2023,3,Saturday,17,Medications,MEDI-112,1,9.24,9.24,9.24,1.39,No
TRANS-04488,1,CUST-0296,Francisco,Oliveira,Regular,Debit Card,Health Today,171,2023-03-27,2023,3,Monday,19,Medications,MEDI-194,2,18.24,36.48,36.48,5.47,No
TRANS-04488,2,CUST-0296,Francisco,Oliveira,Regular,Debit Card,Health Today,171,2023-03-27,2023,3,Monday,19,Weight Loss,WEIG-185,1,30.6,30.6,26.01,13.0,Yes
TRANS-04488,3,CUST-0296,Francisco,Oliveira,Regular,Debit Card,Health Today,171,2023-03-27,2023,3,Monday,19,Medications,MEDI-162,1,20.02,20.02,20.02,3.0,No
TRANS-04491,1,CUST-0262,Leonor,Santos,Parent,Debit Card,Pharma Times,166,2023-04-09,2023,4,Sunday,8,Medications,MEDI-108,2,9.94,19.89,19.89,2.98,No
TRANS-04491,2,CUST-0262,Leonor,Santos,Parent,Debit Card,Pharma Times,166,2023-04-09,2023,4,Sunday,8,Medications,MEDI-101,2,21.88,43.77,43.77,6.56,No
TRANS-04493,1,CUST-0043,Leonor,Costa,Regular,Debit Card,None,183,2023-04-18,2023,4,Tuesday,8,Medications,MEDI-188,1,8.39,8.39,8.39,1.26,No
TRANS-04493,2,CUST-0043,Leonor,Costa,Regular,Debit Card,None,183,2023-04-18,2023,4,Tuesday,8,Dermocosmetics,DERM-115,1,16.45,16.45,16.45,6.58,No
TRANS-04495,1,CUST-0078,Beatriz,Santos,Regular,Credit Card,None,171,2023-03-19,2023,3,Sunday,11,Dermocosmetics,DERM-115,1,18.54,18.54,18.54,7.42,No
TRANS-04495,2,CUST-0078,Beatriz,Santos,Regular,Credit Card,None,171,2023-03-19,2023,3,Sunday,11,Medications,MEDI-188,1,21.4,21.4,21.4,3.21,No
TRANS-04497,1,CUST-0210,Martim,Oliveira,Regular,Credit Card,Health Today,184,2023-08-27,2023,8,Sunday,16,Medications,MEDI-197,1,7.8,7.8,7.8,1.17,No
TRANS-04498,1,CUST-0311,Beatriz,Silva,Regular,Cash,None,164,2023-12-11,2023,12,Monday,18,Dermocosmetics,DERM-112,1,26.48,26.48,22.51,9.0,Yes
TRANS-04498,2,CUST-0311,Beatriz,Silva,Regular,Cash,None,164,2023-12-11,2023,12,Monday,18,Medications,MEDI-114,1,9.71,9.71,9.71,1.46,No
TRANS-04500,1,CUST-0062,Francisco,Pereira,Regular,MBWay,Wellness Weekly,188,2023-11-13,2023,11,Monday,12,Dermocosmetics,DERM-193,1,19.08,19.08,16.22,6.49,Yes
TRANS-04500,2,CUST-0062,Francisco,Pereira,Regular,MBWay,Wellness Weekly,188,2023-11-13,2023,11,Monday,12,Medications,MEDI-144,2,20.88,41.77,41.77,6.26,No
TRANS-04500,3,CUST-0062,Francisco,Pereira,Regular,MBWay,Wellness Weekly,188,2023-11-13,2023,11,Monday,12,Medications,MEDI-198,1,10.73,10.73,10.73,1.61,No
TRANS-04503,1,CUST-0319,Martim,Santos,Regular,MBWay,None,149,2023-04-20,2023,4,Thursday,15,Weight Loss,WEIG-105,1,26.74,26.74,22.73,11.36,Yes
TRANS-04503,2,CUST-0319,Martim,Santos,Regular,MBWay,None,149,2023-04-20,2023,4,Thursday,15,Medications,MEDI-149,1,15.04,15.04,15.04,2.26,No
TRANS-04505,1,CUST-0339,Beatriz,Silva,Regular,Credit Card,Pharma Times,185,2023-04-02,2023,4,Sunday,19,Supplements,SUPP-159,1,26.3,26.3,26.3,11.84,No
TRANS-04505,2,CUST-0339,Beatriz,Silva,Regular,Credit Card,Pharma Times,185,2023-04-02,2023,4,Sunday,19,Weight Loss,WEIG-139,1,23.63,23.63,23.63,11.81,No
TRANS-04505,3,CUST-0339,Beatriz,Silva,Regular,Credit Card,Pharma Times,185,2023-04-02,2023,4,Sunday,19,Supplements,SUPP-198,1,16.52,16.52,16.52,7.44,No
TRANS-04508,1,CUST-0047,Matilde,Oliveira,Regular,Debit Card,,183,2023-05-26,2023,5,Friday,13,Medications,MEDI-103,1,17.25,17.25,17.25,2.59,No
TRANS-04508,2,CUST-0047,Matilde,Oliveira,Regular,Debit Card,None,183,2023-05-26,2023,5,Friday,13,Dermocosmetics,DERM-181,1,42.66,42.66,42.66,17.06,No
TRANS-04510,1,CUST-0005,Rodrigo,Silva,Senior,Cash,Pharma Times,154,2023-10-23,2023,10,Monday,19,Medications,MEDI-186,1,9.02,9.02,9.02,1.35,No
TRANS-04510,2,CUST-0005,Rodrigo,Silva,Senior,Cash,Pharma Times,154,2023-10-23,2023,10,Monday,19,Medications,MEDI-177,1,8.93,8.93,8.93,1.34,No
TRANS-04512,1,CUST-0303,Leonor,Santos,Senior,Credit Card,None,154,2023-04-10,2023,4,Monday,17,Medications,MEDI-190,1,21.92,21.92,21.92,3.29,No
TRANS-04513,1,CUST-0180,Leonor,Pereira,Regular,Cash,Health Today,145,2023-07-14,2023,7,Friday,18,Supplements,SUPP-109,1,27.72,27.72,27.72,12.47,No
TRANS-04513,2,CUST-0180,Leonor,Pereira,Regular,Cash,Health Today,145,2023-07-14,2023,7,Friday,18,Medications,MEDI-101,1,10.22,10.22,10.22,1.53,No
TRANS-04515,1,CUST-0342,Beatriz,Oliveira,Regular,Cash,Health Today,154,2023-10-19,2023,10,Thursday,10,Medications,MEDI-177,1,18.69,18.69,18.69,2.8,No
TRANS-04516,1,CUST-0299,Francisco,Santos,Regular,Cash,Pharma Times,151,2023-09-12,2023,9,Tuesday,10,Medications,MEDI-103,1,10.43,10.43,10.43,1.56,No
TRANS-04517,1,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-03-02,2023,3,Thursday,20,Medications,MEDI-119,2,13.36,26.72,26.72,4.01,No
TRANS-04517,2,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-03-02,2023,3,Thursday,20,Medications,MEDI-146,1,15.09,15.09,15.09,2.26,No
TRANS-04519,1,CUST-0199,Matilde,Silva,Regular,MBWay,Wellness Weekly,161,2023-06-07,2023,6,Wednesday,19,Weight Loss,WEIG-198,1,27.42,27.42,27.42,13.71,No
TRANS-04519,2,CUST-0199,Matilde,Silva,Regular,MBWay,Wellness Weekly,161,2023-06-07,2023,6,Wednesday,19,Weight Loss,WEIG-104,1,22.62,22.62,19.23,9.61,Yes
TRANS-04521,1,CUST-0080,Matilde,Santos,Senior,MBWay,Wellness Weekly,186,2023-01-14,2023,1,Saturday,16,Medications,MEDI-119,1,20.95,20.95,20.95,3.14,No
TRANS-04521,2,CUST-0080,Matilde,Santos,Senior,MB Way,Wellness Weekly,186,2023-01-14,2023,1,Saturday,16,Medications,MEDI-155,1,16.21,16.21,16.21,2.43,No
TRANS-04523,1,CUST-0246,Martim,Oliveira,Parent,MBWay,Wellness Weekly,157,2023-04-29,2023,4,Saturday,9,Medications,MEDI-172,1,7.9,7.9,7.9,1.19,No
TRANS-04523,2,CUST-0246,Martim,Oliveira,Parent,MBWay,Wellness Weekly,157,2023-04-29,2023,4,Saturday,9,Medications,MEDI-177,1,13.65,13.65,13.65,2.05,No
TRANS-04525,1,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-08-09,2023,8,Wednesday,11,Dermocosmetics,DERM-155,1,15.67,15.67,15.67,6.27,No
TRANS-04525,2,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-08-09,2023,8,Wednesday,11,Medications,MEDI-130,2,19.9,39.8,39.8,5.97,No
TRANS-04525,3,CUST-0044,Beatriz,Oliveira,Parent,MBWay,None,166,2023-08-09,2023,8,Wednesday,11,Dermocosmetics,DERM-168,1,42.03,42.03,42.03,16.81,No
TRANS-04528,1,CUST-0176,Francisco,Pereira,Regular,Debit Card,Health Today,165,2023-06-13,2023,6,Tuesday,11,Medications,MEDI-134,2,9.38,18.76,18.76,2.81,No
TRANS-04529,1,CUST-0324,Matilde,Oliveira,Regular,MBWay,Pharma Times,165,2023-11-25,2023,11,Saturday,9,Medications,MEDI-101,1,17.65,17.65,17.65,2.65,No
TRANS-04529,2,CUST-0324,Matilde,Oliveira,Regular,MBWay,Pharma Times,165,2023-11-25,2023,11,Saturday,9,Dermocosmetics,DERM-137,1,16.76,16.76,14.25,5.7,Yes
TRANS-04531,1,CUST-0009,Martim,Pereira,Regular,MBWay,None,181,2023-11-12,2023,11,Sunday,9,Medications,MEDI-147,1,13.08,13.08,13.08,1.96,No
TRANS-04532,1,CUST-0255,Beatriz,Costa,Regular,Credit Card,Wellness Weekly,180,2023-10-16,2023,10,Monday,19,Baby Care,BABY-199,1,7.95,7.95,7.95,2.38,No
TRANS-04533,1,CUST-0158,Beatriz,Silva,Senior,Credit Card,Pharma Times,192,2023-11-15,2023,11,Wednesday,12,Medications,MEDI-109,1,15.85,15.85,15.85,2.38,No
TRANS-04534,1,CUST-0179,Matilde,Silva,Regular,Credit Card,Health Today,156,2023-07-10,2023,7,Monday,12,Medications,MEDI-137,1,9.59,9.59,9.59,1.44,No
TRANS-04534,2,CUST-0179,Matilde,Silva,Regular,Credit Card,Health Today,156,2023-07-10,2023,7,Monday,12,Weight Loss,WEIG-132,1,49.46,49.46,49.46,24.73,No
TRANS-04536,1,CUST-0071,Beatriz,Pereira,Parent,MBWay,None,176,2023-05-09,2023,5,Tuesday,11,Medications,MEDI-160,2,8.66,17.32,17.32,2.6,No
TRANS-04536,2,CUST-0071,Beatriz,Pereira,Parent,MBWay,None,176,2023-05-09,2023,5,Tuesday,11,Medications,MEDI-172,2,8.78,17.56,17.56,2.63,No
TRANS-04538,1,CUST-0264,Beatriz,Silva,Regular,MB Way,Pharma Times,192,2023-03-04,2023,3,Saturday,16,Dermocosmetics,DERM-105,1,39.18,39.18,39.18,15.67,No
TRANS-04539,1,CUST-0212,Francisco,Costa,Regular,Debit Card,Pharma Times,179,2023-10-11,2023,10,Wednesday,13,Weight Loss,WEIG-130,1,33.95,33.95,33.95,16.98,No
TRANS-04540,1,CUST-0047,Matilde,Oliveira,Regular,Debit Card,None,183,2023-09-08,2023,9,Friday,10,Weight Loss,WEIG-121,1,21.49,21.49,21.49,10.75,No
TRANS-04541,1,CUST-0007,Beatriz,Costa,Parent,Cash,Pharma Times,162,2023-09-22,2023,9,Friday,18,Dermocosmetics,DERM-113,1,35.11,35.11,35.11,14.04,No
TRANS-04542,1,CUST-0230,Francisco,Costa,Parent,MBWay,Health Today,147,2023-02-24,2023,2,Friday,14,Weight Loss,WEIG-119,1,50.4,50.4,50.4,25.2,No
TRANS-04543,1,CUST-0056,Martim,Costa,Parent,Debit Card,Wellness Weekly,151,2023-06-25,2023,6,Sunday,10,Medications,MEDI-191,1,8.27,8.27,8.27,1.24,No
TRANS-04544,1,CUST-0261,Rodrigo,Costa,Regular,Debit Card,None,174,2023-01-22,2023,1,Sunday,19,Medications,MEDI-153,1,10.7,10.7,10.7,1.6,No
TRANS-04544,2,CUST-0261,Rodrigo,Costa,Regular,Debit Card,None,174,2023-01-22,2023,1,Sunday,19,Supplements,SUPP-160,1,19.64,19.64,19.64,8.84,No
TRANS-04546,1,CUST-0025,Francisco,Oliveira,Senior,Debit Card,None,190,2023-05-28,2023,5,Sunday,14,Weight Loss,WEIG-147,1,53.39,53.39,53.39,26.69,No
TRANS-04547,1,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-06-03,2023,6,Saturday,8,Medications,MEDI-126,1,9.62,9.62,9.62,1.44,No
TRANS-04547,2,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-06-03,2023,6,Saturday,8,Dermocosmetics,DERM-191,1,15.52,15.52,13.19,5.28,Yes
TRANS-04547,3,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-06-03,2023,6,Saturday,8,Medications,MEDI-156,1,14.98,14.98,14.98,2.25,No
TRANS-04550,1,CUST-0271,Beatriz,Pereira,Regular,Debit Card,Wellness Weekly,154,2023-12-13,2023,12,Wednesday,16,Medications,MEDI-146,1,17.55,17.55,17.55,2.63,No
TRANS-04550,2,CUST-0271,Beatriz,Pereira,Regular,MBWay,Wellness Weekly,154,2023-12-13,2023,12,Wednesday,16,Medications,MEDI-177,2,7.45,14.89,14.89,2.23,No
TRANS-04550,3,CUST-0271,Beatriz,Pereira,Regular,Debit Card,Wellness Weekly,154,2023-12-13,2023,12,Wednesday,16,Dermocosmetics,DERM-116,1,25.01,25.01,25.01,10.01,No
TRANS-04553,1,CUST-0344,Leonor,Oliveira,Senior,Cash,Wellness Weekly,182,2023-04-13,2023,4,Thursday,10,Supplements,SUPP-178,1,29.45,29.45,29.45,13.25,No
TRANS-04554,1,CUST-0226,Beatriz,Costa,Parent,Cash,,138,2023-05-11,2023,5,Thursday,18,Medications,MEDI-156,2,13.55,27.1,27.1,4.07,No
