SessionID,CustomerID,FirstName,LastName,CustomerSegment,Sofa_Color,Pillow_Size,SessionDate,Year,Month,DayOfWeek,Genre,Title,Is_Trending,Episodes_Watched,Watch_Next_Episode,User_Country,User_Age
SESS-06809,USER-0133,Sarah,Taylor,Family Account,,Standard,2023-06-20,2023,6,Tuesday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,62
SESS-06810,USER-0179,Jessica,Thompson,New Subscriber,Grey,King,2023-05-24,2023,5,Wednesday,Sci-Fi,Galaxy Runners,No,1,No,USA,47
SESS-06811,USER-0004,Daniel,Jackson,New Subscriber,Black,Standard,2023-07-11,2023,7,Tuesday,Drama,City Lights,No,1,Yes,USA,36
SESS-06812,USER-0274,Sarah,Anderson,Regular User,Red,Standard,2023-07-10,2023,7,Monday,Sci-Fi,Dimension Drift,No,1,No,USA,22
SESS-06813,USER-0062,Daniel,White,Regular User,Grey,Standard,2023-05-07,2023,5,Sunday,Sci-Fi,Dimension Drift,No,2,No,USA,57
SESS-06814,USER-0269,Ashley,Harris,New Subscriber,Black,Standard,2023-01-22,2023,1,Sunday,Drama,Crossroads,No,4,Yes,USA,51
SESS-06815,USER-0114,Sarah,Taylor,Regular User,Beige,Standard,2023-08-23,2023,8,Wednesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,26
SESS-06816,USER-0141,Daniel,Thompson,New Subscriber,Blue,Standard,2023-02-14,2023,2,Tuesday,Comedy,The Misfit,Yes,2,No,USA,56
SESS-06817,USER-0112,Daniel,Thomas,Regular User,Grey,King,2023-04-01,2023,4,Saturday,Horror,Echoes of Fear,No,3,Yes,USA,61
SESS-06818,USER-0053,Chris,Thomas,Regular User,Blue,Queen,2023-01-24,2023,1,Tuesday,Drama,City Lights,No,2,No,USA,43
SESS-06819,USER-0273,Ashley,Thompson,New Subscriber,Black,Standard,2023-08-20,2023,8,Sunday,Comedy,Weekend Getaway,No,2,No,USA,22
SESS-06820,USER-0203,Chris,Thompson,New Subscriber,Black,Standard,2023-08-28,2023,8,Monday,Family,Adventures of Sparky,No,1,No,USA,41
SESS-06821,USER-0202,Matthew,White,New Subscriber,Beige,King,2023-08-10,2023,8,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,48
SESS-06822,USER-0070,Amanda,Harris,Family Account,Beige,Standard,2023-09-06,2023,9,Wednesday,Family,The Magical Treehouse,No,1,No,USA,41
SESS-06823,USER-0243,Joshua,Harris,New Subscriber,Blue,King,2023-05-16,2023,5,Tuesday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,38
SESS-06824,USER-0028,Chris,Anderson,Regular User,Blue,Standard,2023-12-29,2023,12,Friday,Drama,Crossroads,No,1,Yes,USA,39
SESS-06825,USER-0046,Ashley,Taylor,Regular User,Red,Queen,2023-01-11,2023,1,Wednesday,Drama,City Lights,No,2,No,USA,55
SESS-06826,USER-0248,Sarah,Anderson,Regular User,Black,Queen,2023-10-01,2023,10,Sunday,Sci-Fi,Galaxy Runners,No,2,No,USA,39
SESS-06827,USER-0059,Joshua,Thompson,New Subscriber,Blue,Queen,2023-07-20,2023,7,Thursday,Horror,Don't Look Back,No,1,No,USA,38
SESS-06828,USER-0237,Joshua,Anderson,Family Account,Black,King,2023-09-01,2023,9,Friday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,47
SESS-06829,USER-0121,Sarah,White,Regular User,Red,Queen,2023-01-12,2023,1,Thursday,Sci-Fi,Dimension Drift,Yes,2,Yes,USA,64
SESS-06830,USER-0165,Matthew,Taylor,Family Account,Grey,King,2023-08-17,2023,8,Thursday,Comedy,The Misfit,No,1,No,USA,27
SESS-06831,USER-0271,Joshua,Anderson,Regular User,Blue,King,2023-10-30,2023,10,Monday,Family,The Magical Treehouse,No,1,Yes,USA,20
SESS-06832,USER-0177,Jessica,Martin,New Subscriber,Grey,Queen,2023-12-09,2023,12,Saturday,Comedy,Laugh Track,No,2,No,USA,56
SESS-06833,USER-0240,Amanda,Thompson,New Subscriber,Grey,Standard,2023-01-15,2023,1,Sunday,Comedy,Weekend Getaway,No,4,No,USA,46
SESS-06834,USER-0222,Amanda,Thompson,Regular User,Blue,King,2023-08-29,2023,8,Tuesday,Sci-Fi,Galaxy Runners,No,1,No,USA,42
SESS-06835,USER-0278,Daniel,Thomas,Regular User,Blue,Standard,2023-12-15,2023,12,Friday,Sci-Fi,Galaxy Runners,No,1,No,USA,19
SESS-06836,USER-0123,Amanda,Thomas,Regular User,Beige,Queen,2023-07-24,2023,7,Monday,Drama,The Inheritance,No,1,No,USA,30
SESS-06837,USER-0066,Ashley,Thomas,Family Account,Black,Standard,2023-04-07,2023,4,Friday,Family,Adventures of Sparky,No,1,No,USA,44
SESS-06838,USER-0267,Jessica,Harris,Regular User,Beige,Queen,2023-06-02,2023,6,Friday,Comedy,Just Kidding,No,1,No,USA,46
SESS-06839,USER-0128,Jessica,Martin,Family Account,Grey,Standard,2023-09-13,2023,9,Wednesday,Comedy,Weekend Getaway,No,1,No,USA,31
SESS-06840,USER-0172,Ashley,Thomas,Family Account,Red,Queen,2023-12-22,2023,12,Friday,Comedy,Just Kidding,No,1,No,USA,21
SESS-06841,USER-0023,Jessica,Thompson,Family Account,Blue,Queen,2023-11-18,2023,11,Saturday,Family,Adventures of Sparky,No,3,No,USA,25
SESS-06842,USER-0016,Matthew,Harris,Regular User,Blue,Standard,2023-08-07,2023,8,Monday,Sci-Fi,Chronos,Yes,1,Yes,USA,22
SESS-06843,USER-0233,Sarah,Taylor,New Subscriber,Grey,King,2023-09-28,2023,9,Thursday,Drama,City Lights,No,1,No,USA,61
SESS-06844,USER-0155,Amanda,White,Regular User,Black,Queen,2023-08-14,2023,8,Monday,Comedy,The Misfit,No,1,No,USA,44
SESS-06845,USER-0006,Ashley,Martin,New Subscriber,Black,King,2023-04-27,2023,4,Thursday,Horror,Don't Look Back,No,1,No,USA,41
SESS-06846,USER-0237,Joshua,Anderson,Family Account,Black,King,2023-04-20,2023,4,Thursday,Family,Adventures of Sparky,No,1,No,USA,61
SESS-06847,USER-0146,Ashley,White,New Subscriber,Black,King,2023-12-20,2023,12,Wednesday,Comedy,Just Kidding,No,1,No,USA,60
SESS-06848,USER-0067,Matthew,Martin,Regular User,Grey,Standard,2023-09-03,2023,9,Sunday,Sci-Fi,The Omega Protocol,No,2,No,USA,51
SESS-06849,USER-0097,Chris,Anderson,Regular User,Red,King,2023-03-02,2023,3,Thursday,Sci-Fi,Dimension Drift,No,1,No,USA,45
SESS-06850,USER-0126,Ashley,Anderson,Regular User,Black,Standard,2023-12-06,2023,12,Wednesday,Sci-Fi,Dimension Drift,No,1,No,USA,41
SESS-06851,USER-0043,Sarah,White,Regular User,Grey,Standard,2023-08-08,2023,8,Tuesday,Drama,Last Hope,No,1,No,USA,22
SESS-06852,USER-0258,Jessica,Martin,Regular User,Red,King,2023-05-17,2023,5,Wednesday,Drama,Crossroads,No,1,No,USA,30
SESS-06853,USER-0283,Jessica,Anderson,New Subscriber,Black,Standard,2023-10-15,2023,10,Sunday,Sci-Fi,Chronos,No,3,No,USA,35
SESS-06854,USER-0013,Chris,Thompson,Regular User,Blue,Queen,2023-04-13,2023,4,Thursday,Sci-Fi,The Omega Protocol,No,1,Yes,USA,34
SESS-06855,USER-0191,Joshua,Jackson,New Subscriber,Black,Queen,2023-08-12,2023,8,Saturday,Sci-Fi,Galaxy Runners,No,3,No,USA,47
SESS-06856,USER-0080,Daniel,Thompson,New Subscriber,Blue,King,2023-08-05,2023,8,Saturday,Horror,Echoes of Fear,No,3,Yes,USA,55
SESS-06857,USER-0186,Jessica,Martin,Regular User,Black,Queen,2023-03-23,2023,3,Thursday,Sci-Fi,The Omega Protocol,No,1,No,USA,36
SESS-06858,USER-0067,Matthew,Martin,Regular User,Grey,Standard,2023-11-07,2023,11,Tuesday,Sci-Fi,Dimension Drift,Yes,2,Yes,United States,39
SESS-06859,USER-0085,Amanda,Jackson,Regular User,,Standard,2023-05-06,2023,5,Saturday,Sci-Fi,Chronos,No,3,No,USA,35
SESS-06860,USER-0136,Amanda,Thompson,Family Account,Red,Standard,2023-01-02,2023,1,Monday,Family,The Magical Treehouse,Yes,1,Yes,USA,43
SESS-06861,USER-0061,Daniel,Harris,New Subscriber,Black,Queen,2023-06-30,2023,6,Friday,Comedy,The Misfit,No,1,No,USA,32
SESS-06862,USER-0093,Amanda,Martin,Regular User,Red,Queen,2023-12-16,2023,12,Saturday,Sci-Fi,Dimension Drift,Yes,2,Yes,USA,45
SESS-06863,USER-0061,Daniel,Harris,New Subscriber,Black,Queen,2023-03-16,2023,3,Thursday,Comedy,The Misfit,No,1,No,USA,47
SESS-06864,USER-0168,Matthew,Thompson,Regular User,Red,Queen,2023-01-03,2023,1,Tuesday,Drama,The Inheritance,Yes,2,Yes,USA,45
SESS-06865,USER-0273,Ashley,Thompson,New Subscriber,Black,Standard,2023-03-13,2023,3,Monday,Comedy,Just Kidding,No,1,No,USA,37
SESS-06866,USER-0197,Jessica,Harris,Family Account,Beige,Queen,2023-09-22,2023,9,Friday,Comedy,Laugh Track,No,1,No,USA,21
SESS-06867,USER-0271,Joshua,Anderson,Regular User,Blue,King,2023-03-05,2023,3,Sunday,Drama,The Inheritance,No,2,No,USA,21
SESS-06868,USER-0029,Daniel,Martin,New Subscriber,Grey,Standard,2023-06-27,2023,6,Tuesday,Comedy,The Misfit,No,1,No,USA,54
SESS-06869,USER-0112,Daniel,Thomas,Regular User,Grey,King,2023-09-22,2023,9,Friday,Drama,Crossroads,No,1,No,USA,32
SESS-06870,USER-0229,Daniel,Martin,Family Account,,Standard,2023-04-15,2023,4,Saturday,Comedy,Laugh Track,No,2,No,USA,51
SESS-06871,USER-0168,Matthew,Thompson,Regular User,Red,Queen,2023-05-02,2023,5,Tuesday,Horror,Echoes of Fear,No,1,No,USA,28
SESS-06872,USER-0044,Chris,White,New Subscriber,Blue,Queen,2023-10-02,2023,10,Monday,Family,The Magical Treehouse,No,1,No,United States,40
SESS-06873,USER-0097,Chris,Anderson,Regular User,Red,King,2023-09-21,2023,9,Thursday,Family,The Magical Treehouse,No,1,No,USA,52
SESS-06874,USER-0068,Daniel,Thomas,New Subscriber,Blue,King,2023-10-28,2023,10,Saturday,Drama,Crossroads,No,3,Yes,USA,60
SESS-06875,USER-0176,Joshua,Anderson,Regular User,Red,King,2023-04-05,2023,4,Wednesday,Drama,Crossroads,Yes,1,Yes,USA,52
SESS-06876,USER-0215,Sarah,Martin,Regular User,Black,Queen,2023-09-28,2023,9,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,28
SESS-06877,USER-0022,Amanda,Anderson,Regular User,Black,Standard,2023-05-05,2023,5,Friday,Comedy,Just Kidding,No,1,No,USA,19
SESS-06878,USER-0217,Sarah,Thomas,Family Account,Black,King,2023-11-14,2023,11,Tuesday,Comedy,The Misfit,No,1,No,USA,32
SESS-06879,USER-0257,Joshua,Martin,New Subscriber,Black,King,2023-08-21,2023,8,Monday,Comedy,Weekend Getaway,Yes,1,Yes,USA,57
SESS-06880,USER-0008,Jessica,Thomas,Family Account,Red,King,2023-12-29,2023,12,Friday,Comedy,The Misfit,No,1,No,USA,45
SESS-06881,USER-0059,Joshua,Thompson,New Subscriber,Blue,Queen,2023-06-16,2023,6,Friday,Sci-Fi,Galaxy Runners,No,1,Yes,USA,48
SESS-06882,USER-0131,Joshua,Thomas,Regular User,Red,Standard,2023-05-28,2023,5,Sunday,Sci-Fi,Dimension Drift,No,3,Yes,USA,49
SESS-06883,USER-0171,Sarah,Thomas,New Subscriber,Blue,Standard,2023-01-14,2023,1,Saturday,Drama,Last Hope,No,3,No,USA,51
SESS-06884,USER-0185,Sarah,White,New Subscriber,Blue,Queen,2023-06-27,2023,6,Tuesday,Drama,Crossroads,No,1,No,USA,39
SESS-06885,USER-0108,Chris,Harris,Family Account,Black,King,2023-07-08,2023,7,Saturday,Sci-Fi,Chronos,No,2,Yes,USA,46
SESS-06886,USER-0032,Chris,Anderson,New Subscriber,Red,Queen,2023-09-17,2023,9,Sunday,Family,Holiday Heist,No,3,No,USA,25
SESS-06887,USER-0225,Amanda,Jackson,New Subscriber,Beige,Queen,2023-06-18,2023,6,Sunday,Drama,Crossroads,No,2,No,USA,39
SESS-06888,USER-0255,Ashley,Taylor,Regular User,Blue,King,2023-09-10,2023,9,Sunday,Drama,Crossroads,Yes,3,Yes,USA,29
SESS-06889,USER-0190,Jessica,Jackson,Regular User,Beige,Queen,2023-05-26,2023,5,Friday,Family,Holiday Heist,No,1,No,USA,40
SESS-06890,USER-0230,Chris,Taylor,Regular User,Beige,Standard,2023-03-17,2023,3,Friday,Sci-Fi,Chronos,No,1,No,USA,55
SESS-06891,USER-0128,Jessica,Martin,Family Account,Grey,Standard,2023-09-05,2023,9,Tuesday,Comedy,Weekend Getaway,No,1,Yes,USA,19
SESS-06892,USER-0032,Chris,Anderson,New Subscriber,Red,Queen,2023-12-30,2023,12,Saturday,Horror,Don't Look Back,No,3,No,USA,29
SESS-06893,USER-0146,Ashley,White,New Subscriber,Black,King,2023-10-08,2023,10,Sunday,Comedy,The Misfit,No,2,No,USA,38
SESS-06894,USER-0237,Joshua,Anderson,Family Account,Black,King,2023-05-16,2023,5,Tuesday,Family,Holiday Heist,No,1,No,USA,29
SESS-06895,USER-0219,Jessica,White,New Subscriber,Red,King,2023-03-09,2023,3,Thursday,Family,The Magical Treehouse,No,1,No,USA,62
SESS-06896,USER-0216,Daniel,Thomas,New Subscriber,,Queen,2023-12-04,2023,12,Monday,Comedy,Weekend Getaway,Yes,1,Yes,USA,48
SESS-06897,USER-0114,Sarah,Taylor,Regular User,Beige,Standard,2023-06-25,2023,6,Sunday,Horror,The Shadow in the Corner,No,2,No,USA,26
SESS-06898,USER-0221,Chris,Taylor,Regular User,Red,King,2023-08-17,2023,8,Thursday,Sci-Fi,Chronos,No,1,No,USA,32
SESS-06899,USER-0193,Joshua,White,New Subscriber,Blue,Queen,2023-06-04,2023,6,Sunday,Comedy,Just Kidding,No,3,No,USA,49
SESS-06900,USER-0079,Sarah,Taylor,New Subscriber,Blue,Standard,2023-09-09,2023,9,Saturday,Comedy,Laugh Track,No,3,No,USA,60
SESS-06901,USER-0102,Matthew,Thompson,Family Account,Beige,Queen,2023-02-02,2023,2,Thursday,Sci-Fi,Chronos,No,1,No,USA,26
SESS-06902,USER-0104,Matthew,Thomas,Family Account,Grey,Standard,2023-05-22,2023,5,Monday,Family,The Magical Treehouse,No,1,No,USA,41
SESS-06903,USER-0026,Sarah,Harris,Regular User,Beige,Standard,2023-01-29,2023,1,Sunday,Sci-Fi,Chronos,Yes,4,Yes,USA,25
SESS-06904,USER-0285,Daniel,Anderson,Regular User,,King,2023-05-04,2023,5,Thursday,Sci-Fi,Chronos,Yes,1,Yes,USA,45
SESS-06905,USER-0173,Ashley,Thomas,Regular User,Red,Standard,2023-07-06,2023,7,Thursday,Comedy,Weekend Getaway,No,1,No,USA,35
SESS-06906,USER-0218,Jessica,Jackson,Family Account,Beige,Standard,2023-10-13,2023,10,Friday,Drama,City Lights,Yes,1,Yes,USA,60
SESS-06907,USER-0248,Sarah,Anderson,Regular User,Black,Queen,2023-12-25,2023,12,Monday,Drama,Last Hope,No,1,Yes,USA,54
SESS-06908,USER-0183,Ashley,Martin,Family Account,Blue,Standard,2023-01-04,2023,1,Wednesday,Family,Adventures of Sparky,No,1,No,USA,53
SESS-06909,USER-0047,Ashley,Martin,Regular User,Grey,Standard,2023-01-16,2023,1,Monday,Comedy,Weekend Getaway,No,1,No,USA,54
SESS-06910,USER-0103,Jessica,Taylor,Regular User,,King,2023-02-10,2023,2,Friday,Comedy,Weekend Getaway,Yes,1,No,USA,49
SESS-06911,USER-0242,Sarah,Taylor,Regular User,Blue,Standard,2023-10-14,2023,10,Saturday,Drama,Crossroads,No,2,Yes,USA,38
SESS-06912,USER-0297,Matthew,Martin,Regular User,Beige,Queen,2023-08-22,2023,8,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,56
SESS-06913,USER-0024,Sarah,Martin,New Subscriber,Red,King,2023-11-12,2023,11,Sunday,Comedy,Laugh Track,No,2,No,USA,46
SESS-06914,USER-0216,Daniel,Thomas,New Subscriber,Beige,Queen,2023-01-19,2023,1,Thursday,Drama,Crossroads,No,2,Yes,USA,35
SESS-06915,USER-0046,Ashley,Taylor,Regular User,Red,Queen,2023-01-18,2023,1,Wednesday,Family,Adventures of Sparky,No,1,No,United States,40
SESS-06916,USER-0101,Daniel,White,Regular User,Red,King,2023-11-02,2023,11,Thursday,Comedy,Just Kidding,Yes,2,Yes,USA,50
SESS-06917,USER-0105,Ashley,Jackson,Regular User,Red,Standard,2023-03-30,2023,3,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,26
SESS-06918,USER-0017,Amanda,Thompson,Family Account,Red,Queen,2023-11-09,2023,11,Thursday,Family,Holiday Heist,No,2,No,USA,61
SESS-06919,USER-0122,Joshua,Martin,Family Account,Black,Standard,2023-12-29,2023,12,Friday,Family,The Magical Treehouse,No,5,No,USA,60
SESS-06920,USER-0256,Ashley,Thompson,Regular User,Beige,Standard,2023-10-28,2023,10,Saturday,Drama,The Inheritance,Yes,3,Yes,USA,55
SESS-06921,USER-0121,Sarah,White,regular user,Red,Queen,2023-10-06,2023,10,Friday,Family,Holiday Heist,No,1,No,USA,21
SESS-06922,USER-0033,Joshua,Jackson,Regular User,Blue,Queen,2023-10-14,2023,10,Saturday,Horror,Echoes of Fear,No,5,No,USA,33
SESS-06923,USER-0146,Ashley,White,New Subscriber,Black,King,2023-08-19,2023,8,Saturday,Comedy,Just Kidding,No,2,No,USA,20
SESS-06924,USER-0232,Amanda,White,New Subscriber,Black,Queen,2023-08-10,2023,8,Thursday,Drama,Last Hope,Yes,1,Yes,USA,25
SESS-06925,USER-0070,Amanda,Harris,Family Account,Beige,Standard,2023-01-05,2023,1,Thursday,Family,Holiday Heist,No,1,No,USA,33
SESS-06926,USER-0048,Joshua,Thompson,regular user,Red,King,2023-04-06,2023,4,Thursday,Drama,Crossroads,Yes,1,Yes,USA,19
SESS-06927,USER-0223,Amanda,White,Regular User,Blue,Standard,2023-05-30,2023,5,Tuesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,62
SESS-06928,USER-0212,Joshua,Jackson,Regular User,Grey,Standard,2023-06-07,2023,6,Wednesday,Horror,Don't Look Back,No,1,No,USA,36
SESS-06929,USER-0287,Chris,Jackson,New Subscriber,Beige,Standard,2023-04-10,2023,4,Monday,Comedy,Laugh Track,No,1,No,USA,41
SESS-06930,USER-0223,Amanda,White,Regular User,Blue,Standard,2023-07-28,2023,7,Friday,Horror,The Shadow in the Corner,No,1,No,USA,33
SESS-06931,USER-0168,Matthew,Thompson,Regular User,Red,Queen,2023-09-23,2023,9,Saturday,Sci-Fi,Galaxy Runners,No,2,No,USA,57
SESS-06932,USER-0228,Daniel,Jackson,New Subscriber,Beige,Standard,2023-06-04,2023,6,Sunday,Horror,Don't Look Back,No,2,No,USA,19
SESS-06933,USER-0199,Amanda,Harris,Family Account,Black,Queen,2023-09-27,2023,9,Wednesday,Family,Adventures of Sparky,No,1,No,USA,49
SESS-06934,USER-0132,Joshua,Anderson,Regular User,Blue,Standard,2023-07-16,2023,7,Sunday,Sci-Fi,The Omega Protocol,No,1,No,USA,18
SESS-06935,USER-0172,Ashley,Thomas,Family Account,Red,Queen,2023-05-08,2023,5,Monday,Family,The Magical Treehouse,No,1,No,USA,35
SESS-06936,USER-0224,Sarah,Thomas,Regular User,Beige,Queen,2023-07-26,2023,7,Wednesday,Drama,Crossroads,No,1,No,United States,56
SESS-06937,USER-0143,Matthew,Jackson,New Subscriber,Red,Standard,2023-01-06,2023,1,Friday,Drama,City Lights,No,1,No,USA,49
SESS-06938,USER-0299,Amanda,Thomas,New Subscriber,Black,King,2023-01-06,2023,1,Friday,Comedy,Weekend Getaway,No,2,No,USA,26
SESS-06939,USER-0199,Amanda,Harris,Family Account,Black,Queen,2023-07-19,2023,7,Wednesday,Family,Adventures of Sparky,No,1,No,USA,20
SESS-06940,USER-0033,Joshua,Jackson,Regular User,Blue,Queen,2023-03-04,2023,3,Saturday,Drama,City Lights,No,3,No,USA,41
SESS-06941,USER-0075,Daniel,Anderson,Regular User,Black,King,2023-05-05,2023,5,Friday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,28
SESS-06942,USER-0071,Amanda,Taylor,Family Account,Red,King,2023-04-06,2023,4,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,45
SESS-06943,USER-0249,Chris,Harris,Regular User,Beige,King,2023-12-28,2023,12,Thursday,Comedy,The Misfit,Yes,1,Yes,USA,33
SESS-06944,USER-0033,Joshua,Jackson,Regular User,Blue,Queen,2023-04-15,2023,4,Saturday,Family,Holiday Heist,No,3,No,USA,46
SESS-06945,USER-0267,Jessica,Harris,Regular User,Beige,Queen,2023-06-17,2023,6,Saturday,Drama,Last Hope,No,3,Yes,USA,58
SESS-06946,USER-0136,Amanda,Thompson,Family Account,Red,Standard,2023-06-18,2023,6,Sunday,Comedy,The Misfit,No,3,No,USA,29
SESS-06947,USER-0167,Matthew,Anderson,Family Account,Grey,Queen,2023-12-12,2023,12,Tuesday,Family,Adventures of Sparky,No,4,No,USA,63
SESS-06948,USER-0191,Joshua,Jackson,New Subscriber,Black,Queen,2023-08-24,2023,8,Thursday,Drama,Last Hope,No,1,Yes,USA,21
SESS-06949,USER-0181,Chris,White,Regular User,Black,Queen,2023-06-22,2023,6,Thursday,Comedy,Just Kidding,No,1,No,USA,43
SESS-06950,USER-0203,Chris,Thompson,New Subscriber,Black,Standard,2023-11-23,2023,11,Thursday,Comedy,Weekend Getaway,No,1,No,USA,21
SESS-06951,USER-0131,Joshua,Thomas,Regular User,Red,Standard,2023-11-05,2023,11,Sunday,Family,Adventures of Sparky,No,3,No,USA,28
SESS-06952,USER-0115,Jessica,Harris,Regular User,Blue,Standard,2023-03-26,2023,3,Sunday,Family,Adventures of Sparky,Yes,2,Yes,USA,19
SESS-06953,USER-0131,Joshua,Thomas,Regular User,Red,Standard,2023-08-11,2023,8,Friday,Family,Adventures of Sparky,No,1,No,USA,48
SESS-06954,USER-0130,Sarah,Thomas,Regular User,Black,Queen,2023-04-01,2023,4,Saturday,Drama,The Inheritance,Yes,3,Yes,USA,20
SESS-06955,USER-0262,Daniel,Harris,Regular User,Grey,Queen,2023-08-09,2023,8,Wednesday,Drama,Last Hope,Yes,1,Yes,USA,42
SESS-06956,USER-0189,Sarah,Harris,New Subscriber,Black,King,2023-03-12,2023,3,Sunday,Comedy,Just Kidding,No,2,Yes,USA,51
SESS-06957,USER-0295,Amanda,Martin,New Subscriber,Grey,King,2023-02-17,2023,2,Friday,Horror,Echoes of Fear,No,2,No,USA,18
SESS-06958,USER-0012,Daniel,Martin,Regular User,Beige,Queen,2023-06-24,2023,6,Saturday,Drama,Last Hope,Yes,2,Yes,USA,22
SESS-06959,USER-0115,Jessica,Harris,Regular User,Blue,Standard,2023-06-12,2023,6,Monday,Sci-Fi,Chronos,Yes,1,Yes,United States,56
SESS-06960,USER-0135,Jessica,Harris,New Subscriber,Red,Queen,2023-04-07,2023,4,Friday,Sci-Fi,The Omega Protocol,No,1,No,USA,48
SESS-06961,USER-0257,Joshua,Martin,New Subscriber,Black,King,2023-09-01,2023,9,Friday,Family,Adventures of Sparky,No,1,No,USA,53
SESS-06962,USER-0096,Joshua,Harris,New Subscriber,Blue,Standard,2023-09-08,2023,9,Friday,Drama,The Inheritance,No,1,Yes,USA,20
SESS-06963,USER-0105,Ashley,Jackson,Regular User,Red,Standard,2023-10-08,2023,10,Sunday,Comedy,Just Kidding,Yes,3,Yes,USA,55
SESS-06964,USER-0259,Ashley,Jackson,New Subscriber,Red,Queen,2023-11-12,2023,11,Sunday,Comedy,Just Kidding,No,2,No,USA,29
SESS-06965,USER-0020,Daniel,Taylor,Family Account,Blue,King,2023-07-06,2023,7,Thursday,Drama,City Lights,Yes,1,Yes,USA,33
SESS-06966,USER-0137,Daniel,Harris,Regular User,Red,King,2023-06-28,2023,6,Wednesday,Drama,Last Hope,No,1,No,USA,25
SESS-06967,USER-0152,Chris,Taylor,Family Account,Beige,King,2023-10-25,2023,10,Wednesday,Family,Adventures of Sparky,No,1,No,USA,28
SESS-06968,USER-0171,Sarah,Thomas,New Subscriber,Blue,Standard,2023-03-09,2023,3,Thursday,Drama,Last Hope,Yes,1,Yes,USA,62
SESS-06969,USER-0220,Joshua,Jackson,Regular User,Black,Queen,2023-02-18,2023,2,Saturday,Horror,The Shadow in the Corner,No,3,No,USA,31
SESS-06970,USER-0258,Jessica,Martin,Regular User,Red,King,2023-04-10,2023,4,Monday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,44
SESS-06971,USER-0248,Sarah,Anderson,Regular User,Black,Queen,2023-09-03,2023,9,Sunday,Sci-Fi,Chronos,Yes,2,Yes,United States,35
SESS-06972,USER-0040,Chris,Jackson,New Subscriber,,Queen,2023-01-06,2023,1,Friday,Comedy,Laugh Track,No,2,No,USA,25
SESS-06973,USER-0056,Sarah,Taylor,Family Account,Grey,King,2023-07-25,2023,7,Tuesday,Drama,Last Hope,Yes,1,Yes,USA,50
SESS-06974,USER-0103,Jessica,Taylor,Regular User,Red,King,2023-08-24,2023,8,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,21
SESS-06975,USER-0080,Daniel,Thompson,New Subscriber,Blue,King,2023-01-23,2023,1,Monday,Comedy,The Misfit,No,1,No,USA,47
SESS-06976,USER-0228,Daniel,Jackson,New Subscriber,Beige,Standard,2023-05-25,2023,5,Thursday,Family,The Magical Treehouse,No,1,No,USA,37
SESS-06977,USER-0218,Jessica,Jackson,Family Account,Beige,Standard,2023-07-30,2023,7,Sunday,Family,Adventures of Sparky,No,1,Yes,USA,47
SESS-06978,USER-0114,Sarah,Taylor,Regular User,Beige,Standard,2023-04-14,2023,4,Friday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,44
SESS-06979,USER-0183,Ashley,Martin,Family Account,Blue,Standard,2023-06-23,2023,6,Friday,Family,Holiday Heist,Yes,1,Yes,USA,42
SESS-06980,USER-0129,Joshua,Jackson,Regular User,Beige,Standard,2023-08-21,2023,8,Monday,Horror,Don't Look Back,No,1,No,USA,23
SESS-06981,USER-0234,Ashley,Thompson,Regular User,Red,King,2023-03-13,2023,3,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,22
SESS-06982,USER-0243,Joshua,Harris,New Subscriber,Blue,King,2023-01-30,2023,1,Monday,Drama,City Lights,No,1,No,USA,31
SESS-06983,USER-0004,Daniel,Jackson,New Subscriber,Black,Standard,2023-01-04,2023,1,Wednesday,Comedy,The Misfit,No,1,No,USA,31
SESS-06984,USER-0224,Sarah,Thomas,Regular User,Beige,Queen,2023-10-09,2023,10,Monday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,51
SESS-06985,USER-0164,Chris,Anderson,Regular User,Beige,King,2023-08-25,2023,8,Friday,Drama,The Inheritance,No,1,No,USA,58
SESS-06986,USER-0043,Sarah,White,Regular User,Grey,Standard,2023-12-24,2023,12,Sunday,Drama,The Inheritance,No,2,No,USA,42
SESS-06987,USER-0104,Matthew,Thomas,Family Account,Grey,Standard,2023-04-03,2023,4,Monday,Family,The Magical Treehouse,No,1,No,USA,56
