OrderID,CustomerID,FirstName,LastName,CustomerSegment,PetAtHome,DreamDestination,SmartwatchBrand,OrderDate,Year,Month,DayOfWeek,Hour,RestaurantType,ItemsInOrder,OrderValue,DeliveryTimeMins,OnTimeDelivery,City
ORD-05987,CUST-0201,Michael,Martin,New User,,New York,None,2023-07-12,2023,7,Wednesday,14,Burger,1,18.0,31.7,Yes,Lisboa
ORD-05988,CUST-0205,David,Wilson,Frequent Diner,None,Rome,Garmin,2023-10-01,2023,10,Sunday,16,Sushi,5,40.0,55.8,No,Lisboa
ORD-05989,CUST-0088,Matt,Miller,New User,Fish,Paris,None,2023-11-10,2023,11,Friday,13,Burger,1,23.45,36.7,Yes,Lisboa
ORD-05990,CUST-0049,Michael,Brown,New User,Dog,Bali,Apple,2023-03-12,2023,3,Sunday,13,Burger,1,18.0,36.2,Yes,Lisboa
ORD-05991,CUST-0105,Amanda,Taylor,New User,Fish,Bali,None,2023-06-07,2023,6,Wednesday,21,Italian,1,21.25,57.2,No,Lisboa
ORD-05992,CUST-0304,David,Miller,New User,Fish,Tokyo,None,2023-10-17,2023,10,Tuesday,19,Italian,3,25.0,51.9,No,Lisboa
ORD-05993,CUST-0084,Ashley,Martin,Frequent Diner,Cat,Rome,Garmin,2023-06-25,2023,6,Sunday,20,Pizza,2,23.7,48.3,No,Lisboa
ORD-05994,CUST-0309,Jessica,Moore,Weekend Special,Bird,Bali,Garmin,2023-05-20,2023,5,Saturday,14,Healthy,2,24.77,45.7,No,Lisboa
ORD-05995,CUST-0005,Amanda,Wilson,Frequent Diner,Fish,Tokyo,Apple,2023-08-16,2023,8,Wednesday,21,Sushi,5,48.75,62.4,No,Lisboa
ORD-05996,CUST-0070,Chris,Brown,Frequent Diner,Cat,Paris,None,2023-10-24,2023,10,Tuesday,21,Pizza,3,27.0,52.6,No,Lisboa
ORD-05997,CUST-0012,Jessica,Moore,New User,Cat,Bali,None,2023-08-16,2023,8,Wednesday,17,Pizza,2,18.7,29.7,Yes,Lisboa
ORD-05998,CUST-0244,Michael,Thompson,Frequent Diner,,Rome,Apple,2023-03-15,2023,3,Wednesday,19,Sushi,4,40.0,64.6,No,Lisboa
ORD-05999,CUST-0211,Michael,Thompson,New User,Cat,Rome,Apple,2023-08-05,2023,8,Saturday,13,Burger,3,25.98,46.9,No,Lisboa
ORD-06000,CUST-0033,Jessica,Brown,Frequent Diner,Fish,Paris,Garmin,2023-08-13,2023,8,Sunday,18,Pizza,2,23.7,43.7,Yes,Lisboa
ORD-06001,CUST-0203,David,Thompson,New User,Cat,New York,Garmin,2023-09-06,2023,9,Wednesday,19,Pizza,2,22.0,37.2,Yes,Lisboa
ORD-06002,CUST-0002,Chris,Martin,Frequent Diner,None,New York,None,2023-10-11,2023,10,Wednesday,13,Sushi,4,40.0,45.8,No,Lisboa
ORD-06003,CUST-0235,Matt,Taylor,New User,None,Rome,Garmin,2023-06-07,2023,6,Wednesday,19,Burger,1,18.0,53.9,No,Lisboa
ORD-06004,CUST-0255,Michael,Anderson,Frequent Diner,Dog,Paris,Fitbit,2023-05-11,2023,5,Thursday,19,Healthy,2,24.0,54.6,No,Lisboa
ORD-06005,CUST-0317,Sarah,Taylor,New User,Bird,Paris,Fitbit,2023-10-20,2023,10,Friday,21,Sushi,3,38.65,54.8,No,Lisboa
ORD-06006,CUST-0261,Amanda,Thompson,Frequent Diner,None,Bali,Apple,2023-04-10,2023,4,Monday,19,Healthy,3,24.0,48.0,No,Lisboa
ORD-06007,CUST-0259,Jessica,Thompson,Weekend Special,Bird,Rome,Garmin,2023-06-04,2023,6,Sunday,19,Sushi,4,43.75,55.1,No,Lisboa
ORD-06008,CUST-0237,Michael,Wilson,Weekend Special,Cat,Tokyo,None,2023-05-05,2023,5,Friday,19,Burger,2,22.75,43.9,Yes,Lisboa
ORD-06009,CUST-0323,Matt,Miller,Weekend Special,None,Rome,None,2023-06-25,2023,6,Sunday,21,Burger,2,18.0,57.1,No,Lisboa
ORD-06010,CUST-0298,Amanda,Taylor,New User,None,Tokyo,Fitbit,2023-10-02,2023,10,Monday,20,Pizza,2,22.0,53.1,No,Lisboa
ORD-06011,CUST-0055,Amanda,Anderson,Frequent Diner,Fish,Tokyo,None,2023-07-14,2023,7,Friday,21,Healthy,3,34.26,43.9,Yes,Lisboa
ORD-06012,CUST-0015,Jessica,Martin,Frequent Diner,Bird,Paris,Apple,2023-05-16,2023,5,Tuesday,13,Healthy,2,24.0,32.9,Yes,Lisboa
ORD-06013,CUST-0006,David,Taylor,New User,Fish,Bali,Garmin,2023-11-06,2023,11,Monday,21,Sushi,3,31.5,58.7,No,Lisboa
ORD-06014,CUST-0328,David,Thompson,Frequent Diner,Cat,Rome,Apple,2023-09-21,2023,9,Thursday,21,Sushi,4,40.0,63.1,No,Lisboa
ORD-06015,CUST-0006,David,Taylor,New User,Fish,Bali,Garmin,2023-06-17,2023,6,Saturday,13,Pizza,1,21.41,47.6,No,Lisboa
ORD-06016,CUST-0017,David,Miller,Frequent Diner,Dog,Bali,Garmin,2023-03-25,2023,3,Saturday,19,Pizza,4,34.77,52.0,No,Lisboa
ORD-06017,CUST-0021,Chris,Anderson,New User,Dog,New York,None,2023-07-23,2023,7,Sunday,18,Italian,1,21.25,47.0,No,Lisboa
ORD-06018,CUST-0284,Matt,Thompson,Frequent Diner,Fish,Rome,Fitbit,2023-11-05,2023,11,Sunday,18,Pizza,3,31.4,48.0,No,Lisboa
ORD-06019,CUST-0010,Ashley,Martin,Frequent Diner,Fish,Bali,None,2023-10-06,2023,10,Friday,22,Pizza,4,32.21,28.8,Yes,Lisboa
ORD-06020,CUST-0114,Jessica,Brown,New User,Cat,Bali,Fitbit,2023-01-01,2023,1,Sunday,13,Pizza,2,26.4,38.6,Yes,Lisboa
ORD-06021,CUST-0277,Jessica,Martin,Frequent Diner,Fish,New York,Garmin,2023-10-21,2023,10,Saturday,21,Pizza,4,34.25,57.6,No,Lisboa
ORD-06022,CUST-0022,Chris,Miller,Weekend Special,Bird,Paris,Garmin,2023-06-18,2023,6,Sunday,19,Pizza,1,18.7,50.8,No,Lisboa
ORD-06023,CUST-0342,Jessica,Thompson,Frequent Diner,Cat,Bali,None,2023-10-04,2023,10,Wednesday,21,Italian,3,30.0,55.5,No,Lisboa
ORD-06024,CUST-0317,Sarah,Taylor,New User,Bird,Paris,Fitbit,2023-11-01,2023,11,Wednesday,20,Italian,2,30.0,58.4,No,Lisboa
ORD-06025,CUST-0135,Amanda,Anderson,Frequent Diner,None,New York,Garmin,2023-02-24,2023,2,Friday,20,Pizza,4,35.9,51.5,No,Lisboa
ORD-06026,CUST-0122,David,Moore,Frequent Diner,Fish,Tokyo,None,2023-01-08,2023,1,Sunday,21,Pizza,2,31.4,52.5,No,Lisboa
ORD-06027,CUST-0229,Matt,Miller,Weekend Special,Bird,Tokyo,Samsung,2023-07-09,2023,7,Sunday,19,Burger,1,18.0,69.2,No,Lisboa
ORD-06028,CUST-0025,Amanda,Wilson,New User,Bird,New York,None,2023-01-01,2023,1,Sunday,21,Burger,2,18.0,53.1,No,Lisboa
ORD-06029,CUST-0348,Chris,Wilson,Frequent Diner,Fish,New York,Samsung,2023-06-26,2023,6,Monday,12,Pizza,1,23.7,34.2,Yes,Lisboa
ORD-06030,CUST-0348,Chris,Wilson,Frequent Diner,Fish,New York,Samsung,2023-07-26,2023,7,Wednesday,18,Sushi,6,48.75,39.0,Yes,Lisboa
ORD-06031,CUST-0306,Amanda,Brown,Weekend Special,Fish,Paris,Apple,2023-07-02,2023,7,Sunday,21,Pizza,2,18.7,52.5,No,Lisboa
ORD-06032,CUST-0199,Chris,Thompson,Frequent Diner,Cat,Paris,Garmin,2023-05-30,2023,5,Tuesday,20,Pizza,3,27.0,47.0,No,Lisboa
ORD-06033,CUST-0099,Ashley,Miller,Weekend Special,Bird,Rome,Samsung,2023-08-13,2023,8,Sunday,19,Pizza,1,18.7,62.8,No,Lisboa
ORD-06034,CUST-0341,Chris,Anderson,Frequent Diner,Cat,Paris,Apple,2023-05-31,2023,5,Wednesday,13,Pizza,3,27.0,31.3,Yes,Lisboa
ORD-06035,CUST-0292,Michael,Miller,New User,Bird,Tokyo,None,2023-01-27,2023,1,Friday,13,Healthy,2,21.98,35.0,Yes,Lisboa
ORD-06036,CUST-0010,Ashley,Martin,Frequent Diner,Fish,Bali,None,2023-12-01,2023,12,Friday,13,Italian,4,39.83,33.2,Yes,Lisboa
ORD-06037,CUST-0213,Matt,Taylor,New User,Bird,New York,Samsung,2023-11-26,2023,11,Sunday,21,Pizza,2,26.4,61.0,No,Lisboa
ORD-06038,CUST-0016,Ashley,Wilson,Frequent Diner,Dog,Rome,None,2023-02-27,2023,2,Monday,22,Healthy,1,22.1,36.3,Yes,Lisboa
ORD-06039,CUST-0105,Amanda,Taylor,New User,Fish,Bali,None,2023-08-07,2023,8,Monday,19,Burger,2,18.0,42.7,Yes,Lisboa
ORD-06040,CUST-0063,Ashley,Miller,New User,Fish,New York,Fitbit,2023-01-25,2023,1,Wednesday,19,Burger,2,18.0,40.3,Yes,Lisboa
ORD-06041,CUST-0308,Jessica,Martin,New User,Cat,Bali,Samsung,2023-11-01,2023,11,Wednesday,18,Pizza,2,26.4,36.4,Yes,Lisboa
ORD-06042,CUST-0202,Michael,Martin,New User,Bird,New York,Garmin,2023-09-05,2023,9,Tuesday,20,Pizza,2,22.0,48.7,No,Lisboa
ORD-06043,CUST-0176,Sarah,Martin,Frequent Diner,Bird,Rome,None,2023-08-05,2023,8,Saturday,13,Healthy,4,36.32,49.6,No,Lisboa
ORD-06044,CUST-0192,Michael,Martin,Frequent Diner,Dog,Bali,Apple,2023-03-26,2023,3,Sunday,21,Italian,2,30.0,58.0,No,Lisboa
ORD-06045,CUST-0020,Jessica,Miller,New User,Bird,New York,Fitbit,2023-07-13,2023,7,Thursday,20,Pizza,1,18.7,41.4,Yes,Lisboa
ORD-06046,CUST-0065,Matt,Moore,New User,,Paris,Apple,2023-03-01,2023,3,Wednesday,21,Pizza,1,22.0,43.2,Yes,Lisboa
ORD-06047,CUST-0177,Ashley,Wilson,Frequent Diner,Cat,New York,Garmin,2023-11-09,2023,11,Thursday,12,Healthy,2,22.1,36.0,Yes,Lisboa
ORD-06048,CUST-0245,Michael,Thompson,Frequent Diner,Fish,Bali,Garmin,2023-03-12,2023,3,Sunday,19,Pizza,3,27.0,53.2,No,Lisboa
ORD-06049,CUST-0218,Ashley,Moore,New User,Cat,Paris,Fitbit,2023-04-02,2023,4,Sunday,16,Pizza,1,22.0,36.8,Yes,Lisboa
ORD-06050,CUST-0093,Ashley,Brown,Frequent Diner,Bird,Tokyo,Garmin,2023-03-05,2023,3,Sunday,20,Pizza,3,27.0,56.1,No,Lisboa
ORD-06051,CUST-0170,Jessica,Moore,Frequent Diner,Bird,New York,Garmin,2023-05-01,2023,5,Monday,21,Sushi,4,40.0,54.2,No,Lisboa
ORD-06052,CUST-0326,Matt,Miller,Frequent Diner,None,Paris,Fitbit,2023-11-28,2023,11,Tuesday,13,Healthy,2,22.1,36.6,Yes,Lisboa
ORD-06053,CUST-0133,Matt,Brown,New User,Cat,Tokyo,Samsung,2023-09-13,2023,9,Wednesday,14,Italian,3,25.0,35.1,Yes,Lisboa
ORD-06054,CUST-0200,Ashley,Miller,New User,Fish,Paris,None,2023-06-05,2023,6,Monday,14,Sushi,5,43.75,43.4,Yes,Lisboa
ORD-06055,CUST-0308,Jessica,Martin,New User,Cat,Bali,Samsung,2023-08-12,2023,8,Saturday,20,Italian,1,23.83,64.3,No,Lisboa
ORD-06056,CUST-0119,Sarah,Miller,Frequent Diner,,Paris,Apple,2023-10-01,2023,10,Sunday,20,Pizza,2,27.0,60.3,No,Lisboa
ORD-06057,CUST-0004,Jessica,Thompson,Weekend Special,Fish,Rome,Apple,2023-09-08,2023,9,Friday,17,Italian,4,32.82,40.3,Yes,Lisboa
ORD-06058,CUST-0148,Matt,Brown,Frequent Diner,Dog,Bali,Samsung,2023-06-20,2023,6,Tuesday,14,Healthy,2,28.75,37.3,Yes,Lisboa
ORD-06059,CUST-0086,Amanda,Taylor,New User,None,Tokyo,Fitbit,2023-12-26,2023,12,Tuesday,11,Healthy,1,17.1,38.3,Yes,Lisboa
ORD-06060,CUST-0306,Amanda,Brown,Weekend Special,Fish,Paris,Apple,2023-01-29,2023,1,Sunday,13,Burger,1,18.0,39.0,Yes,Lisboa
ORD-06061,CUST-0128,Ashley,Wilson,Weekend Special,None,Tokyo,Apple,2023-07-21,2023,7,Friday,18,Burger,2,21.11,29.3,Yes,Lisboa
ORD-06062,CUST-0047,Ashley,Moore,Weekend Special,Fish,New York,Apple,2023-02-04,2023,2,Saturday,14,Sushi,4,38.17,57.3,No,Lisboa
ORD-06063,CUST-0122,David,Moore,Frequent Diner,Fish,Tokyo,None,2023-11-24,2023,11,Friday,20,Pizza,4,39.22,38.4,Yes,Lisboa
ORD-06064,CUST-0254,Jessica,Anderson,New User,Dog,New York,Garmin,2023-03-22,2023,3,Wednesday,12,Burger,1,18.0,32.3,Yes,Lisboa
ORD-06065,CUST-0139,Ashley,Taylor,Frequent Diner,Bird,Rome,Apple,2023-10-02,2023,10,Monday,14,Healthy,3,24.0,36.4,Yes,Lisboa
ORD-06066,CUST-0127,Amanda,Anderson,New User,None,Paris,Fitbit,2023-11-13,2023,11,Monday,20,Burger,2,18.0,45.5,No,Lisboa
ORD-06067,CUST-0165,Michael,Thompson,Frequent Diner,Fish,Rome,Garmin,2023-12-31,2023,12,Sunday,21,Burger,1,23.0,52.8,No,Lisboa
ORD-06068,CUST-0284,Matt,Thompson,Frequent Diner,Fish,Rome,Fitbit,2023-06-16,2023,6,Friday,14,Healthy,3,34.26,31.7,Yes,Lisboa
ORD-06069,CUST-0349,Jessica,Taylor,New User,Dog,Rome,Fitbit,2023-06-27,2023,6,Tuesday,17,Italian,1,21.25,33.4,Yes,Lisboa
ORD-06070,CUST-0258,Matt,Brown,New User,Bird,Bali,None,2023-06-17,2023,6,Saturday,17,Pizza,3,24.39,36.9,Yes,Lisbon
ORD-06071,CUST-0230,David,Anderson,New User,Cat,Tokyo,None,2023-02-04,2023,2,Saturday,20,Pizza,3,33.9,52.5,No,Lisboa
ORD-06072,CUST-0025,Amanda,Wilson,New User,Bird,New York,None,2023-07-05,2023,7,Wednesday,20,Pizza,2,18.7,46.1,No,Lisboa
ORD-06073,CUST-0048,Matt,Taylor,New User,Cat,Paris,Garmin,2023-05-13,2023,5,Saturday,22,Italian,3,28.84,44.5,Yes,Lisboa
ORD-06074,CUST-0242,David,Martin,Frequent Diner,Fish,Rome,Apple,2023-04-28,2023,4,Friday,15,Burger,3,28.83,35.6,Yes,Lisboa
ORD-06075,CUST-0183,Jessica,Miller,New User,None,Rome,Apple,2023-03-14,2023,3,Tuesday,14,Burger,1,18.0,31.0,Yes,Lisboa
ORD-06076,CUST-0058,Michael,Taylor,Frequent Diner,Cat,New York,Samsung,2023-08-25,2023,8,Friday,11,Healthy,3,34.23,31.2,Yes,Lisboa
ORD-06077,CUST-0293,Amanda,Martin,Frequent Diner,Cat,Paris,Samsung,2023-08-24,2023,8,Thursday,20,Healthy,3,28.75,42.0,Yes,Lisboa
ORD-06078,CUST-0149,Matt,Taylor,Weekend Special,Fish,Paris,Apple,2023-11-05,2023,11,Sunday,19,Pizza,3,26.4,56.0,No,Lisboa
ORD-06079,CUST-0171,Chris,Martin,New User,None,Paris,Fitbit,2023-04-29,2023,4,Saturday,22,Burger,2,23.21,45.9,No,Lisboa
ORD-06080,CUST-0114,Jessica,Brown,New User,Cat,Bali,Fitbit,2023-04-10,2023,4,Monday,19,Burger,2,18.0,41.2,Yes,Lisboa
ORD-06081,CUST-0112,Michael,Anderson,Weekend Special,Fish,Paris,Fitbit,2023-08-04,2023,8,Friday,15,Burger,2,24.73,28.8,Yes,Lisboa
ORD-06082,CUST-0103,David,Anderson,Frequent Diner,Bird,Bali,Garmin,2023-05-03,2023,5,Wednesday,20,Sushi,4,40.0,58.3,No,Lisboa
ORD-06083,CUST-0267,Michael,Thompson,Weekend Special,Cat,Bali,None,2023-11-04,2023,11,Saturday,19,Pizza,3,30.96,57.8,No,Lisboa
ORD-06084,CUST-0020,Jessica,Miller,New User,Bird,New York,Fitbit,2023-09-20,2023,9,Wednesday,19,Pizza,1,22.0,45.7,No,Lisboa
ORD-06085,CUST-0274,David,Martin,Weekend Special,None,New York,Samsung,2023-03-31,2023,3,Friday,21,Burger,2,23.34,46.1,No,Lisboa
ORD-06086,CUST-0181,Ashley,Anderson,Frequent Diner,Fish,Bali,Fitbit,2023-03-31,2023,3,Friday,19,Healthy,3,28.85,53.8,No,Lisboa
ORD-06087,CUST-0005,Amanda,Wilson,Frequent Diner,Fish,Tokyo,Apple,2023-05-27,2023,5,Saturday,11,Healthy,3,28.61,52.3,No,Lisboa
ORD-06088,CUST-0162,Michael,Miller,Frequent Diner,Dog,New York,Garmin,2023-12-17,2023,12,Sunday,20,Pizza,3,31.4,55.6,No,Lisboa
ORD-06089,CUST-0093,Ashley,Brown,Frequent Diner,Bird,Tokyo,Garmin,2023-03-04,2023,3,Saturday,17,Burger,3,26.83,38.5,Yes,Lisboa
ORD-06090,CUST-0109,Matt,Thompson,Frequent Diner,Bird,New York,Fitbit,2023-06-17,2023,6,Saturday,11,Pizza,2,28.6,48.3,No,Lisboa
ORD-06091,CUST-0263,Jessica,Brown,New User,None,Bali,None,2023-01-26,2023,1,Thursday,14,Burger,1,18.0,29.0,Yes,Lisboa
ORD-06092,CUST-0290,Michael,Brown,Frequent Diner,Dog,Bali,Fitbit,2023-02-24,2023,2,Friday,22,Pizza,4,37.51,30.6,Yes,Lisboa
ORD-06093,CUST-0143,Chris,Wilson,Frequent Diner,Fish,Paris,Fitbit,2023-07-15,2023,7,Saturday,16,Sushi,6,55.16,49.0,No,Lisboa
ORD-06094,CUST-0227,Matt,Brown,Frequent Diner,None,New York,Apple,2023-07-13,2023,7,Thursday,22,Healthy,2,28.75,39.3,Yes,Lisboa
ORD-06095,CUST-0304,David,Miller,New User,Fish,Tokyo,None,2023-07-23,2023,7,Sunday,12,Healthy,1,23.75,43.9,Yes,Lisboa
ORD-06096,CUST-0034,Michael,Thompson,Frequent Diner,Dog,New York,Apple,2023-06-08,2023,6,Thursday,18,Burger,1,23.0,30.2,Yes,Lisboa
ORD-06097,CUST-0203,David,Thompson,New User,Cat,New York,Garmin,2023-03-11,2023,3,Saturday,21,Burger,1,23.45,59.9,No,Lisboa
ORD-06098,CUST-0193,Amanda,Moore,Frequent Diner,Fish,Rome,Apple,2023-11-19,2023,11,Sunday,12,Sushi,4,36.5,54.9,No,Lisboa
ORD-06099,CUST-0135,Amanda,Anderson,Frequent Diner,None,New York,Garmin,2023-06-24,2023,6,Saturday,18,Pizza,3,29.23,35.5,Yes,Lisboa
ORD-06100,CUST-0300,Chris,Taylor,New User,None,Bali,None,2023-01-15,2023,1,Sunday,15,Healthy,1,17.1,43.9,Yes,Lisboa
ORD-06101,CUST-0058,Michael,Taylor,Frequent Diner,Cat,New York,Samsung,2023-01-25,2023,1,Wednesday,20,Burger,1,23.0,47.3,No,Lisboa
ORD-06102,CUST-0284,Matt,Thompson,Frequent Diner,Fish,Rome,Fitbit,2023-06-24,2023,6,Saturday,14,Healthy,3,34.21,47.8,No,Lisboa
ORD-06103,CUST-0273,Ashley,Wilson,New User,Fish,Rome,Garmin,2023-04-30,2023,4,Sunday,13,Italian,3,25.0,46.3,No,Lisboa
ORD-06104,CUST-0175,Michael,Moore,Weekend Special,Bird,Bali,None,2023-03-25,2023,3,Saturday,18,Pizza,3,24.51,33.0,Yes,Lisboa
ORD-06105,CUST-0305,Matt,Thompson,Weekend Special,Fish,Rome,Fitbit,2023-07-29,2023,7,Saturday,14,Burger,2,21.74,42.6,Yes,Lisboa
ORD-06106,CUST-0148,Matt,Brown,Frequent Diner,Dog,Bali,Samsung,2023-03-29,2023,3,Wednesday,21,Sushi,5,40.0,58.5,No,Lisboa
ORD-06107,CUST-0200,Ashley,Miller,New User,Fish,Paris,None,2023-05-22,2023,5,Monday,22,Burger,1,18.0,35.4,Yes,Lisboa
ORD-06108,CUST-0264,Jessica,Miller,Weekend Special,None,Paris,Samsung,2023-09-22,2023,9,Friday,12,Burger,3,24.51,31.0,Yes,Lisboa
ORD-06109,CUST-0344,Ashley,Martin,Frequent Diner,None,Paris,Fitbit,2023-11-11,2023,11,Saturday,11,Burger,3,28.5,40.2,Yes,Lisboa
ORD-06110,CUST-0225,Matt,Anderson,New User,Cat,Tokyo,Garmin,2023-03-29,2023,3,Wednesday,14,Italian,2,25.0,250.0,Yes,Lisboa
ORD-06111,CUST-0190,Amanda,Thompson,Weekend Special,Dog,Bali,None,2023-09-09,2023,9,Saturday,21,Pizza,3,28.26,51.3,No,Lisboa
ORD-06112,CUST-0179,Amanda,Taylor,Weekend Special,Cat,New York,Fitbit,2023-09-24,2023,9,Sunday,19,Pizza,1,22.0,53.3,No,Lisboa
ORD-06113,CUST-0266,Matt,Brown,Weekend Special,Cat,Rome,Garmin,2023-02-26,2023,2,Sunday,20,Pizza,2,26.4,57.4,No,Lisboa
ORD-06114,CUST-0027,Matt,Moore,Weekend Special,Dog,Rome,Fitbit,2023-04-02,2023,4,Sunday,12,Sushi,3,35.0,48.4,No,Lisboa
ORD-06115,CUST-0312,Matt,Moore,Frequent Diner,Bird,Tokyo,Fitbit,2023-12-05,2023,12,Tuesday,20,Healthy,2,22.1,50.0,No,Lisbon
ORD-06116,CUST-0324,Michael,Miller,Frequent Diner,None,Bali,Samsung,2023-02-07,2023,2,Tuesday,13,Burger,1,23.0,36.2,Yes,Lisboa
ORD-06117,CUST-0154,Matt,Brown,Frequent Diner,Cat,Bali,Fitbit,2023-09-28,2023,9,Thursday,21,Burger,1,23.0,45.4,No,Lisboa
ORD-06118,CUST-0328,David,Thompson,Frequent Diner,Cat,Rome,Apple,2023-11-08,2023,11,Wednesday,14,Pizza,2,31.4,36.1,Yes,Lisboa
ORD-06119,CUST-0232,David,Moore,New User,Bird,Tokyo,Garmin,2023-02-11,2023,2,Saturday,20,Italian,3,37.56,60.6,No,Lisboa
ORD-06120,CUST-0298,Amanda,Taylor,New User,None,Tokyo,Fitbit,2023-09-28,2023,9,Thursday,21,Italian,3,25.0,51.0,No,Lisboa
ORD-06121,CUST-0135,Amanda,Anderson,Frequent Diner,None,New York,Garmin,2023-06-18,2023,6,Sunday,20,Pizza,2,23.7,60.1,No,Lisboa
ORD-06122,CUST-0137,Chris,Thompson,Frequent Diner,None,New York,None,2023-04-16,2023,4,Sunday,13,Italian,2,30.0,41.3,Yes,Lisboa
ORD-06123,CUST-0082,Michael,Wilson,New User,None,New York,None,2023-09-25,2023,9,Monday,14,Italian,2,25.0,41.9,Yes,Lisboa
ORD-06124,CUST-0043,Sarah,Taylor,Frequent Diner,Dog,Bali,Fitbit,2023-04-04,2023,4,Tuesday,13,Healthy,2,24.0,37.3,Yes,Lisboa
ORD-06125,CUST-0327,David,Thompson,New User,Bird,Bali,Samsung,2023-01-16,2023,1,Monday,18,Burger,1,18.0,30.1,Yes,Lisboa
ORD-06126,CUST-0258,Matt,Brown,New User,Bird,Bali,None,2023-06-24,2023,6,Saturday,12,Italian,2,28.34,47.5,No,Lisboa
ORD-06127,CUST-0059,Amanda,Martin,New User,Cat,New York,Samsung,2023-02-11,2023,2,Saturday,16,Healthy,1,22.76,43.8,Yes,Lisboa
ORD-06128,CUST-0252,Jessica,Taylor,Frequent Diner,Dog,New York,Garmin,2023-10-03,2023,10,Tuesday,21,Burger,2,23.0,43.8,Yes,Lisboa
ORD-06129,CUST-0006,David,Taylor,New User,Fish,Bali,Garmin,2023-01-12,2023,1,Thursday,19,Italian,2,30.0,54.4,No,Lisboa
ORD-06130,CUST-0317,Sarah,Taylor,New User,Bird,Paris,Fitbit,2023-12-03,2023,12,Sunday,21,Burger,2,18.0,61.2,No,Lisboa
ORD-06131,CUST-0294,Jessica,Taylor,Weekend Special,Fish,Tokyo,Garmin,2023-11-19,2023,11,Sunday,19,Pizza,3,26.4,54.5,No,Lisboa
ORD-06132,CUST-0240,Amanda,Brown,Frequent Diner,Bird,Tokyo,None,2023-10-23,2023,10,Monday,15,Sushi,4,40.0,38.5,Yes,Lisboa
ORD-06133,CUST-0162,Michael,Miller,Frequent Diner,Dog,New York,Garmin,2023-03-17,2023,3,Friday,20,pizza,3,31.55,47.6,No,Lisboa
ORD-06134,CUST-0217,Matt,Martin,New User,Cat,Rome,Apple,2023-10-27,2023,10,Friday,19,Burger,2,24.94,41.1,Yes,Lisboa
ORD-06135,CUST-0192,Michael,Martin,Frequent Diner,Dog,Bali,Apple,2023-02-15,2023,2,Wednesday,12,Healthy,1,22.1,36.3,Yes,Lisboa
ORD-06136,CUST-0337,Michael,Martin,Weekend Special,None,Rome,Garmin,2023-06-10,2023,6,Saturday,22,Italian,3,26.48,53.4,No,Lisboa
ORD-06137,CUST-0011,Chris,Moore,Weekend Special,Dog,Bali,Samsung,2023-08-26,2023,8,Saturday,19,Pizza,2,20.77,60.6,No,Lisboa
ORD-06138,CUST-0100,Chris,Taylor,Frequent Diner,Cat,Rome,None,2023-03-06,2023,3,Monday,21,Burger,1,23.0,44.7,Yes,Lisboa
ORD-06139,CUST-0011,Chris,Moore,Weekend Special,Dog,Bali,Samsung,2023-03-04,2023,3,Saturday,19,Burger,1,21.45,57.2,No,Lisboa
ORD-06140,CUST-0300,Chris,Taylor,New User,None,Bali,None,2023-02-10,2023,2,Friday,20,Burger,2,25.75,40.1,Yes,Lisboa
ORD-06141,CUST-0273,Ashley,Wilson,New User,Fish,Rome,Garmin,2023-03-06,2023,3,Monday,13,Burger,2,18.0,36.5,Yes,Lisboa
ORD-06142,CUST-0243,Chris,Wilson,Frequent Diner,Cat,Bali,Samsung,2023-06-07,2023,6,Wednesday,17,Healthy,3,28.75,31.3,Yes,Lisboa
ORD-06143,CUST-0162,Michael,Miller,Frequent Diner,Dog,New York,Garmin,2023-06-28,2023,6,Wednesday,16,Burger,1,23.0,29.2,Yes,Lisboa
ORD-06144,CUST-0219,Michael,Anderson,Weekend Special,Bird,Bali,Garmin,2023-01-22,2023,1,Sunday,20,Pizza,3,26.4,59.7,No,Lisboa
ORD-06145,CUST-0272,Amanda,Thompson,Weekend Special,Bird,Bali,Fitbit,2023-06-17,2023,6,Saturday,21,Italian,3,28.04,60.3,No,Lisboa
ORD-06146,CUST-0258,Matt,Brown,New User,Bird,Bali,None,2023-03-04,2023,3,Saturday,19,Italian,2,28.97,61.4,No,Lisboa
ORD-06147,CUST-0070,Chris,Brown,Frequent Diner,Cat,Paris,None,2023-06-03,2023,6,Saturday,19,Pizza,3,28.47,56.1,No,Lisboa
ORD-06148,CUST-0206,Ashley,Taylor,New User,Cat,Tokyo,None,2023-02-05,2023,2,Sunday,11,Italian,2,30.0,46.1,No,Lisboa
ORD-06149,CUST-0106,David,Miller,Weekend Special,None,Rome,Fitbit,2023-07-14,2023,7,Friday,22,Pizza,1,21.54,34.6,Yes,Lisbon
ORD-06150,CUST-0226,Matt,Brown,Weekend Special,Fish,New York,Samsung,2023-02-10,2023,2,Friday,18,Burger,1,22.09,30.2,Yes,Lisboa
ORD-06151,CUST-0307,Michael,Brown,New User,Cat,Rome,Samsung,2023-07-25,2023,7,Tuesday,15,Sushi,4,43.75,43.7,Yes,Lisboa
ORD-06152,CUST-0108,Amanda,Taylor,Frequent Diner,Fish,Rome,None,2023-06-30,2023,6,Friday,18,Healthy,3,34.46,32.4,Yes,Lisboa
