TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,LaptopBrand,FavoriteMusic,SaleDate,Year,Month,DayOfWeek,Hour,TimeOfDay,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,OfferUsed,Location
TRANS-00712,1,CUST-0156,Diogo,Rodrigues,Regular,None,Electronic,2023-12-27,2023,12,Wednesday,19,Afternoon,Sandwich,SAND-178,1,6.01,6.01,5.11,Yes,Downtown
TRANS-00713,1,CUST-0168,Francisco,Gomes,Tourist,Dell,Fado,2023-03-17,2023,3,Friday,9,Morning,Pastry,PAST-192,1,1.86,1.86,1.58,Yes,Downtown
TRANS-00713,2,CUST-0168,Francisco,Gomes,Tourist,Dell,Fado,2023-03-17,2023,3,Friday,9,Morning,Cold Drink,COLD-166,1,3.1,3.1,2.63,Yes,Downtown
TRANS-00713,3,CUST-0168,Francisco,Gomes,Tourist,Dell,Fado,2023-03-17,2023,3,Friday,9,Morning,Hot Drink,HOT -123,1,2.61,2.61,2.22,Yes,Downtown
TRANS-00716,1,CUST-0232,Mariana,Rodrigues,Tourist,Dell,Fado,2023-10-12,2023,10,Thursday,19,Afternoon,Sandwich,SAND-171,2,4.89,9.77,9.77,No,Downtown
TRANS-00717,1,CUST-0072,Francisco,Rodrigues,Regular,Lenovo,Pop,2023-03-04,2023,3,Saturday,8,Morning,Pastry,PAST-108,1,2.48,2.48,2.48,No,Downtown
TRANS-00718,1,CUST-0067,Francisco,Gomes,Student,HP,Indie,2023-04-12,2023,4,Wednesday,14,Afternoon,Cold Drink,COLD-148,2,4.38,8.75,8.75,No,Downtown
TRANS-00718,2,CUST-0067,Francisco,Gomes,Student,HP,Indie,2023-04-12,2023,4,Wednesday,14,Afternoon,Sandwich,SAND-111,1,4.28,4.28,4.28,No,Downtown
TRANS-00720,1,CUST-0039,Diogo,Ferreira,Regular,Lenovo,Indie,2023-01-12,2023,1,Thursday,9,Morning,Pastry,PAST-126,2,1.94,3.89,3.89,No,Downtown
TRANS-00720,2,CUST-0039,Diogo,Ferreira,Regular,Lenovo,Indie,2023-01-12,2023,1,Thursday,9,Morning,Hot Drink,HOT -117,2,3.27,6.54,5.56,Yes,Downtown
TRANS-00722,1,CUST-0170,Ana,Rodrigues,Regular,Dell,Fado,2023-03-04,2023,3,Saturday,8,Morning,Sandwich,SAND-160,1,6.27,6.27,6.27,No,Downtown
TRANS-00723,1,CUST-0222,Carolina,Gomes,Regular,HP,Indie,2023-07-22,2023,7,Saturday,15,Afternoon,Pastry,PAST-104,1,1.93,1.93,1.93,No,Downtown
TRANS-00724,1,CUST-0182,Miguel,Gomes,Student,Lenovo,Fado,2023-04-20,2023,4,Thursday,10,Morning,Sandwich,SAND-136,1,6.15,6.15,6.15,No,Downtown
TRANS-00724,2,CUST-0182,Miguel,Gomes,Student,Lenovo,Fado,2023-04-20,2023,4,Thursday,10,Morning,Pastry,PAST-105,1,2.12,2.12,1.8,Yes,Downtown
TRANS-00724,3,CUST-0182,Miguel,Gomes,Student,Lenovo,Fado,2023-04-20,2023,4,Thursday,10,Morning,Hot Drink,HOT -183,1,2.62,2.62,2.23,Yes,Downtown
TRANS-00727,1,CUST-0282,Ana,Martins,Tourist,Dell,Electronic,2023-09-03,2023,9,Sunday,8,Morning,Sandwich,SAND-112,1,3.91,3.91,3.91,No,Downtown
TRANS-00727,2,CUST-0282,Ana,Martins,Tourist,Dell,Electronic,2023-09-03,2023,9,Sunday,8,Morning,Cold Drink,COLD-126,1,4.09,4.09,4.09,No,Downtown
TRANS-00729,1,CUST-0128,Miguel,Rodrigues,Student,None,Fado,2023-11-19,2023,11,Sunday,20,Afternoon,Cold Drink,COLD-170,1,4.48,4.48,4.48,No,Downtown
TRANS-00730,1,CUST-0184,Carolina,Oliveira,Tourist,HP,Pop,2023-09-03,2023,9,Sunday,16,Afternoon,Sandwich,SAND-163,1,5.2,5.2,5.2,No,Downtown
TRANS-00731,1,CUST-0165,Carolina,Sousa,Student,Dell,Electronic,2023-07-18,2023,7,Tuesday,12,Lunchtime,Sandwich,SAND-124,1,5.29,5.29,4.5,Yes,Downtown
TRANS-00731,2,CUST-0165,Carolina,Sousa,Student,Dell,Electronic,2023-07-18,2023,7,Tuesday,12,Lunchtime,Pastry,PAST-104,1,2.28,2.28,2.28,No,Downtown
TRANS-00733,1,CUST-0030,Tiago,Oliveira,Student,Lenovo,Indie,2023-08-30,2023,8,Wednesday,16,Afternoon,Cold Drink,COLD-146,3,4.5,13.5,13.5,No,Downtown
TRANS-00733,2,CUST-0030,Tiago,Oliveira,Student,Lenovo,Indie,2023-08-30,2023,8,Wednesday,16,Afternoon,Cold Drink,COLD-121,2,3.81,7.63,6.48,Yes,Downtown
TRANS-00735,1,CUST-0137,Sofia,Sousa,Tourist,Lenovo,Fado,2023-10-01,2023,10,Sunday,20,Afternoon,Hot Drink,HOT -195,1,3.49,3.49,3.49,No,Downtown
TRANS-00735,2,CUST-0137,Sofia,Sousa,Tourist,Lenovo,Fado,2023-10-01,2023,10,Sunday,20,Afternoon,Sandwich,SAND-129,2,6.45,12.9,12.9,No,Downtown
TRANS-00737,1,CUST-0199,Sofia,Sousa,Regular,Lenovo,Indie,2023-07-01,2023,7,Saturday,10,Morning,Pastry,PAST-123,2,1.82,3.64,3.09,Yes,Downtown
TRANS-00738,1,CUST-0184,Carolina,Oliveira,Tourist,,Pop,2023-10-30,2023,10,Monday,8,Morning,Cold Drink,COLD-191,1,4.4,4.4,4.4,No,Downtown
TRANS-00738,2,CUST-0184,Carolina,Oliveira,Tourist,HP,Pop,2023-10-30,2023,10,Monday,8,Morning,Cold Drink,COLD-173,1,4.4,4.4,4.4,No,Downtown
TRANS-00740,1,CUST-0253,Sofia,Oliveira,Regular,Lenovo,Indie,2023-10-05,2023,10,Thursday,12,Lunchtime,Pastry,PAST-123,1,1.59,1.59,1.59,No,Downtown
TRANS-00740,2,CUST-0253,Sofia,Oliveira,Regular,Lenovo,Indie,2023-10-05,2023,10,Thursday,12,Lunchtime,Hot Drink,HOT -130,1,2.03,2.03,2.03,No,Downtown
TRANS-00740,3,CUST-0253,Sofia,Oliveira,Regular,Lenovo,Indie,2023-10-05,2023,10,Thursday,12,Lunchtime,Cold Drink,COLD-162,1,4.34,4.34,3.69,Yes,Downtown
TRANS-00743,1,CUST-0104,Diogo,Fernandes,Regular,None,Pop,2023-03-08,2023,3,Wednesday,13,Lunchtime,Hot Drink,HOT -192,1,3.2,3.2,3.2,No,Downtown
TRANS-00743,2,CUST-0104,Diogo,Fernandes,Regular,None,Pop,2023-03-08,2023,3,Wednesday,13,Lunchtime,Hot Drink,HOT -142,1,2.22,2.22,2.22,No,Downtown
TRANS-00743,3,CUST-0104,Diogo,Fernandes,Regular,None,Pop,2023-03-08,2023,3,Wednesday,13,Lunchtime,Hot Drink,HOT -191,1,3.16,3.16,3.16,No,Downtown
TRANS-00746,1,CUST-0270,Mariana,Martins,Tourist,Dell,Pop,2023-07-06,2023,7,Thursday,9,Morning,Sandwich,SAND-148,1,5.49,5.49,5.49,No,Downtown
TRANS-00747,1,CUST-0301,Ana,Ferreira,Student,HP,Indie,2023-02-21,2023,2,Tuesday,13,Lunchtime,Pastry,PAST-139,1,2.48,2.48,2.48,No,Campus
TRANS-00747,2,CUST-0301,Ana,Ferreira,Student,HP,Indie,2023-02-21,2023,2,Tuesday,13,Lunchtime,Cold Drink,COLD-194,1,4.08,4.08,4.08,No,Downtown
TRANS-00749,1,CUST-0250,Carolina,Sousa,Regular,Dell,Electronic,2023-11-29,2023,11,Wednesday,13,Lunchtime,Sandwich,SAND-123,1,5.19,5.19,5.19,No,Downtown
TRANS-00749,2,CUST-0250,Carolina,Sousa,Regular,Dell,Electronic,2023-11-29,2023,11,Wednesday,13,Lunchtime,Hot Drink,HOT -179,1,2.33,2.33,2.33,No,Downtown
TRANS-00749,3,CUST-0250,Carolina,Sousa,Regular,Dell,Electronic,2023-11-29,2023,11,Wednesday,13,Lunchtime,Sandwich,SAND-176,2,4.64,9.27,9.27,No,Downtown
TRANS-00752,1,CUST-0151,Diogo,Martins,Regular,Lenovo,Indie,2023-03-07,2023,3,Tuesday,10,Morning,Pastry,PAST-194,1,2.2,2.2,1.87,Yes,Downtown
TRANS-00753,1,CUST-0294,Carolina,Martins,Tourist,,Electronic,2023-07-20,2023,7,Thursday,20,Afternoon,Sandwich,SAND-173,1,5.31,5.31,4.51,Yes,Downtown
TRANS-00753,2,CUST-0294,Carolina,Martins,Tourist,Dell,Electronic,2023-07-20,2023,7,Thursday,20,Afternoon,Pastry,PAST-179,1,2.07,2.07,2.07,No,Downtown
TRANS-00755,1,CUST-0255,Diogo,Oliveira,Tourist,Dell,Pop,2023-03-14,2023,3,Tuesday,13,Lunchtime,Cold Drink,COLD-196,1,3.19,3.19,3.19,No,Downtown
TRANS-00755,2,CUST-0255,Diogo,Oliveira,Tourist,Dell,Pop,2023-03-14,2023,3,Tuesday,13,Lunchtime,Pastry,PAST-141,1,2.39,2.39,2.39,No,Downtown
TRANS-00757,1,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-12-29,2023,12,Friday,18,Afternoon,Sandwich,SAND-182,2,4.51,9.01,9.01,No,Downtown
TRANS-00757,2,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-12-29,2023,12,Friday,18,Afternoon,Cold Drink,COLD-102,1,3.0,3.0,3.0,No,Downtown
TRANS-00759,1,CUST-0035,Tiago,Sousa,Tourist,Apple,Indie,2023-06-29,2023,6,Thursday,12,Lunchtime,Cold Drink,COLD-114,1,2.6,2.6,2.6,No,Downtown
TRANS-00759,2,CUST-0035,Tiago,Sousa,Tourist,Apple,Indie,2023-06-29,2023,6,Thursday,12,Lunchtime,Hot Drink,HOT -157,1,3.45,3.45,3.45,No,Downtown
TRANS-00761,1,CUST-0212,Francisco,Oliveira,Student,HP,Indie,2023-09-10,2023,9,Sunday,14,Afternoon,Sandwich,SAND-145,1,3.8,3.8,3.8,No,Downtown
TRANS-00761,2,CUST-0212,Francisco,Oliveira,Student,HP,Indie,2023-09-10,2023,9,Sunday,14,Afternoon,Cold Drink,COLD-162,2,3.66,7.31,7.31,No,Downtown
TRANS-00763,1,CUST-0116,Sofia,Goncalves,Tourist,Lenovo,Electronic,2023-03-25,2023,3,Saturday,15,Afternoon,Cold Drink,COLD-110,2,2.57,5.13,5.13,No,Downtown
TRANS-00763,2,CUST-0116,Sofia,Goncalves,Tourist,Lenovo,Electronic,2023-03-25,2023,3,Saturday,15,Afternoon,Pastry,PAST-103,2,2.45,4.9,4.9,No,Downtown
TRANS-00763,3,CUST-0116,Sofia,Goncalves,Tourist,Lenovo,Electronic,2023-03-25,2023,3,Saturday,15,Afternoon,Cold Drink,COLD-110,1,4.28,4.28,4.28,No,Downtown
TRANS-00766,1,CUST-0083,Ana,Oliveira,Tourist,Apple,Fado,2023-02-08,2023,2,Wednesday,16,Afternoon,Cold Drink,COLD-112,1,4.47,4.47,4.47,No,Downtown
TRANS-00767,1,CUST-0248,Sofia,Fernandes,Regular,HP,Indie,2023-12-27,2023,12,Wednesday,8,Morning,Sandwich,SAND-156,1,3.99,3.99,3.99,No,Downtown
TRANS-00767,2,CUST-0248,Sofia,Fernandes,Regular,HP,Indie,2023-12-27,2023,12,Wednesday,8,Morning,Hot Drink,HOT -156,1,2.15,2.15,1.83,Yes,Downtown
TRANS-00769,1,CUST-0106,Tiago,Oliveira,Regular,HP,Electronic,2023-04-08,2023,4,Saturday,14,Afternoon,Pastry,PAST-190,1,2.43,2.43,2.43,No,Downtown
TRANS-00770,1,CUST-0277,Carolina,Rodrigues,Student,None,Pop,2023-05-16,2023,5,Tuesday,18,Afternoon,Sandwich,SAND-137,2,3.79,7.58,7.58,No,Downtown
TRANS-00770,2,CUST-0277,Carolina,Rodrigues,Student,None,Pop,2023-05-16,2023,5,Tuesday,18,Afternoon,Hot Drink,HOT -151,1,3.26,3.26,3.26,No,Downtown
TRANS-00770,3,CUST-0277,Carolina,Rodrigues,Student,None,Pop,2023-05-16,2023,5,Tuesday,18,Afternoon,Sandwich,SAND-120,1,3.51,3.51,2.98,Yes,Downtown
TRANS-00770,4,CUST-0277,Carolina,Rodrigues,Student,None,Pop,2023-05-16,2023,5,Tuesday,18,Afternoon,Sandwich,SAND-112,2,5.49,10.97,10.97,No,Downtown
TRANS-00774,1,CUST-0308,Sofia,Goncalves,Student,Apple,Pop,2023-09-03,2023,9,Sunday,11,Lunchtime,Cold Drink,COLD-113,1,2.84,2.84,2.42,Yes,Downtown
TRANS-00774,2,CUST-0308,Sofia,Goncalves,Student,Apple,Pop,2023-09-03,2023,9,Sunday,11,Lunchtime,Sandwich,SAND-138,1,4.92,4.92,4.92,No,Downtown
TRANS-00776,1,CUST-0060,Francisco,Gomes,Regular,HP,Fado,2023-06-07,2023,6,Wednesday,20,Afternoon,Cold Drink,COLD-151,1,4.29,4.29,4.29,No,Downtown
TRANS-00777,1,CUST-0136,Sofia,Fernandes,Regular,Lenovo,Indie,2023-02-16,2023,2,Thursday,18,Afternoon,Hot Drink,HOT -170,2,2.56,5.11,5.11,No,Downtown
TRANS-00777,2,CUST-0136,Sofia,Fernandes,Regular,Lenovo,Indie,2023-02-16,2023,2,Thursday,18,Afternoon,Cold Drink,COLD-149,1,3.39,3.39,3.39,No,Downtown
TRANS-00779,1,CUST-0135,Carolina,Fernandes,Regular,HP,Fado,2023-08-14,2023,8,Monday,15,Afternoon,Cold Drink,COLD-134,3,3.04,9.11,9.11,No,Downtown
TRANS-00779,2,CUST-0135,Carolina,Fernandes,Regular,HP,Fado,2023-08-14,2023,8,Monday,15,Afternoon,Pastry,PAST-108,2,2.2,4.39,4.39,No,Downtown
TRANS-00781,1,CUST-0050,Diogo,Rodrigues,Tourist,Apple,Indie,2023-02-13,2023,2,Monday,18,Afternoon,Cold Drink,COLD-145,1,3.33,3.33,3.33,No,Downtown
TRANS-00782,1,CUST-0302,Sofia,Oliveira,Regular,Dell,Indie,2023-04-27,2023,4,Thursday,16,Afternoon,Pastry,PAST-108,2,2.32,4.64,4.64,No,Downtown
TRANS-00783,1,CUST-0215,Diogo,Gomes,Student,None,Electronic,2023-10-02,2023,10,Monday,18,Afternoon,Cold Drink,COLD-161,1,2.97,2.97,2.97,No,Downtown
TRANS-00783,2,CUST-0215,Diogo,Gomes,Student,None,Electronic,2023-10-02,2023,10,Monday,18,Afternoon,Sandwich,SAND-139,2,6.21,12.42,10.55,Yes,Downtown
TRANS-00785,1,CUST-0018,Carolina,Gomes,Tourist,None,Electronic,2023-09-15,2023,9,Friday,17,Afternoon,Sandwich,SAND-167,1,5.53,5.53,5.53,No,Downtown
TRANS-00786,1,CUST-0318,Ana,Martins,Student,Lenovo,Indie,2023-03-17,2023,3,Friday,9,Morning,Sandwich,SAND-197,1,6.35,6.35,6.35,No,Downtown
TRANS-00786,2,CUST-0318,Ana,Martins,Student,Lenovo,Indie,2023-03-17,2023,3,Friday,9,Morning,Cold Drink,COLD-122,1,4.12,4.12,4.12,No,Downtown
TRANS-00788,1,CUST-0065,Francisco,Sousa,Student,Apple,Fado,2023-01-22,2023,1,Sunday,14,Afternoon,Cold Drink,COLD-111,1,3.37,3.37,3.37,No,Downtown
TRANS-00788,2,CUST-0065,Francisco,Sousa,Student,Apple,Fado,2023-01-22,2023,1,Sunday,14,Afternoon,Hot Drink,HOT -181,2,2.89,5.79,4.92,Yes,Downtown
TRANS-00790,1,CUST-0164,Carolina,Fernandes,Student,HP,Indie,2023-02-04,2023,2,Saturday,9,Morning,Pastry,PAST-150,2,2.05,4.1,3.49,Yes,Downtown
TRANS-00791,1,CUST-0142,Sofia,Goncalves,Regular,Apple,Pop,2023-09-24,2023,9,Sunday,15,Afternoon,Hot Drink,HOT -102,1,2.93,2.93,2.93,No,Downtown
TRANS-00792,1,CUST-0268,Francisco,Sousa,Regular,HP,Fado,2023-08-03,2023,8,Thursday,9,Morning,Hot Drink,HOT -154,1,2.85,2.85,2.42,Yes,Downtown
TRANS-00792,2,CUST-0268,Francisco,Sousa,Regular,HP,Fado,2023-08-03,2023,8,Thursday,9,Morning,Hot Drink,HOT -175,1,3.41,3.41,3.41,No,Downtown
TRANS-00794,1,CUST-0055,Miguel,Ferreira,Regular,Apple,Electronic,2023-10-16,2023,10,Monday,20,Afternoon,Cold Drink,COLD-113,1,4.23,4.23,4.23,No,Downtown
TRANS-00795,1,CUST-0177,Carolina,Martins,Student,Dell,Fado,2023-07-30,2023,7,Sunday,12,Lunchtime,Cold Drink,COLD-150,2,3.64,7.29,7.29,No,Downtown
TRANS-00795,2,CUST-0177,Carolina,Martins,Student,Dell,Fado,2023-07-30,2023,7,Sunday,12,Lunchtime,Cold Drink,COLD-161,2,3.05,6.1,5.19,Yes,Downtown
TRANS-00797,1,CUST-0074,Diogo,Sousa,Regular,HP,Fado,2023-11-13,2023,11,Monday,17,Afternoon,Pastry,PAST-188,1,1.54,1.54,1.54,No,Downtown
TRANS-00798,1,CUST-0170,Ana,Rodrigues,Regular,Dell,Fado,2023-12-20,2023,12,Wednesday,11,Lunchtime,Pastry,PAST-107,1,2.42,2.42,2.42,No,Downtown
TRANS-00798,2,CUST-0170,Ana,Rodrigues,Regular,Dell,Fado,2023-12-20,2023,12,Wednesday,11,Lunchtime,Hot Drink,HOT -148,1,3.23,3.23,2.74,Yes,Downtown
TRANS-00800,1,CUST-0156,Diogo,Rodrigues,Regular,None,Electronic,2023-06-09,2023,6,Friday,12,Lunchtime,Hot Drink,HOT -163,1,3.03,3.03,3.03,No,Downtown
TRANS-00801,1,CUST-0117,Carolina,Rodrigues,Student,None,Fado,2023-03-10,2023,3,Friday,12,Lunchtime,Cold Drink,COLD-196,1,4.15,4.15,4.15,No,Downtown
TRANS-00801,2,CUST-0117,Carolina,Rodrigues,Student,None,Fado,2023-03-10,2023,3,Friday,12,Lunchtime,Sandwich,SAND-135,2,5.31,10.63,10.63,No,Downtown
TRANS-00801,3,CUST-0117,Carolina,Rodrigues,Student,None,Fado,2023-03-10,2023,3,Friday,12,Lunchtime,Pastry,PAST-112,1,1.71,1.71,1.71,No,Downtown
TRANS-00804,1,CUST-0209,Diogo,Oliveira,Tourist,Lenovo,Fado,2023-09-06,2023,9,Wednesday,20,Afternoon,Cold Drink,COLD-167,1,4.14,4.14,4.14,No,Downtown
TRANS-00805,1,CUST-0264,Francisco,Fernandes,Tourist,None,Indie,2023-03-23,2023,3,Thursday,9,Morning,Hot Drink,HOT -140,1,2.61,2.61,2.61,No,Downtown
TRANS-00805,2,CUST-0264,Francisco,Fernandes,Tourist,None,Indie,2023-03-23,2023,3,Thursday,9,Morning,Cold Drink,COLD-168,1,2.56,2.56,2.56,No,Downtown
TRANS-00807,1,CUST-0099,Carolina,Fernandes,Student,None,Pop,2023-04-13,2023,4,Thursday,8,Morning,Pastry,PAST-132,2,1.55,3.1,2.64,Yes,Downtown
TRANS-00808,1,CUST-0185,Tiago,Martins,Tourist,Dell,Indie,2023-12-27,2023,12,Wednesday,11,Lunchtime,Sandwich,SAND-136,1,4.89,4.89,4.89,No,Downtown
TRANS-00809,1,CUST-0204,Francisco,Rodrigues,Student,None,Electronic,2023-11-22,2023,11,Wednesday,9,Morning,Pastry,PAST-188,1,1.87,1.87,1.59,Yes,Downtown
TRANS-00809,2,CUST-0204,Francisco,Rodrigues,Student,None,Electronic,2023-11-22,2023,11,Wednesday,9,Morning,Sandwich,SAND-177,1,6.38,6.38,6.38,No,Downtown
TRANS-00811,1,CUST-0243,Francisco,Goncalves,Student,Dell,Electronic,2023-10-28,2023,10,Saturday,16,Afternoon,Cold Drink,COLD-145,1,4.18,4.18,4.18,No,Downtown
TRANS-00811,2,CUST-0243,Francisco,Goncalves,Student,Dell,Electronic,2023-10-28,2023,10,Saturday,16,Afternoon,Cold Drink,COLD-134,1,3.88,3.88,3.88,No,Downtown
TRANS-00813,1,CUST-0146,Francisco,Fernandes,Regular,None,Pop,2023-01-15,2023,1,Sunday,14,Afternoon,Hot Drink,HOT -107,2,2.86,5.72,5.72,No,Downtown
TRANS-00813,2,CUST-0146,Francisco,Fernandes,Regular,None,Pop,2023-01-15,2023,1,Sunday,14,Afternoon,Hot Drink,HOT -128,1,2.97,2.97,2.97,No,Downtown
TRANS-00815,1,CUST-0347,Ana,Sousa,Regular,Dell,Electronic,2023-04-16,2023,4,Sunday,12,Lunchtime,Hot Drink,HOT -184,1,2.03,2.03,2.03,No,Downtown
TRANS-00816,1,CUST-0350,Ana,Oliveira,Student,HP,Fado,2023-01-05,2023,1,Thursday,15,Afternoon,Pastry,PAST-117,2,2.1,4.2,4.2,No,Downtown
TRANS-00817,1,CUST-0005,Diogo,Oliveira,Tourist,Lenovo,Indie,2023-04-25,2023,4,Tuesday,12,Lunchtime,Sandwich,SAND-178,2,4.42,8.83,8.83,No,Downtown
TRANS-00818,1,CUST-0330,Francisco,Ferreira,Student,None,Electronic,2023-05-21,2023,5,Sunday,14,Afternoon,Cold Drink,COLD-149,1,3.42,3.42,3.42,No,Downtown
TRANS-00819,1,CUST-0112,Francisco,Oliveira,Tourist,,Fado,2023-08-27,2023,8,Sunday,12,Lunchtime,Cold Drink,COLD-187,2,3.75,7.49,7.49,No,Downtown
TRANS-00820,1,CUST-0300,Miguel,Goncalves,Regular,Lenovo,Pop,2023-02-22,2023,2,Wednesday,8,Morning,Pastry,PAST-166,2,2.47,4.93,4.93,No,Downtown
TRANS-00821,1,CUST-0192,Francisco,Fernandes,Student,Dell,Fado,2023-10-15,2023,10,Sunday,18,Afternoon,Sandwich,SAND-177,2,4.4,8.79,8.79,No,Downtown
TRANS-00821,2,CUST-0192,Francisco,Fernandes,Student,Dell,Fado,2023-10-15,2023,10,Sunday,18,Afternoon,Hot Drink,HOT -114,1,2.5,2.5,2.5,No,Downtown
TRANS-00821,3,CUST-0192,Francisco,Fernandes,Student,Dell,Fado,2023-10-15,2023,10,Sunday,18,Afternoon,Pastry,PAST-136,1,2.36,2.36,2.36,No,Downtown
TRANS-00824,1,CUST-0134,Tiago,Rodrigues,Regular,Dell,Electronic,2023-12-02,2023,12,Saturday,19,Afternoon,Pastry,PAST-184,1,1.65,1.65,1.65,No,Downtown
TRANS-00824,2,CUST-0134,Tiago,Rodrigues,Regular,Dell,Electronic,2023-12-02,2023,12,Saturday,19,Afternoon,Pastry,PAST-198,1,1.56,1.56,1.56,No,Downtown
TRANS-00826,1,CUST-0308,Sofia,Goncalves,student,Apple,Pop,2023-07-26,2023,7,Wednesday,18,Afternoon,Cold Drink,COLD-141,1,3.94,3.94,3.94,No,Downtown
TRANS-00827,1,CUST-0336,Tiago,Rodrigues,Student,Dell,Indie,2023-09-12,2023,9,Tuesday,12,Lunchtime,Sandwich,SAND-134,2,4.71,9.43,9.43,No,Downtown
TRANS-00827,2,CUST-0336,Tiago,Rodrigues,Student,Dell,Indie,2023-09-12,2023,9,Tuesday,12,Lunchtime,Cold Drink,COLD-195,1,3.92,3.92,3.33,Yes,Downtown
TRANS-00827,3,CUST-0336,Tiago,Rodrigues,Student,Dell,Indie,2023-09-12,2023,9,Tuesday,12,Lunchtime,Sandwich,SAND-174,2,4.53,9.06,9.06,No,Downtown
TRANS-00827,4,CUST-0336,Tiago,Rodrigues,Student,Dell,Indie,2023-09-12,2023,9,Tuesday,12,Lunchtime,Sandwich,SAND-192,2,5.1,10.21,10.21,No,Downtown
TRANS-00831,1,CUST-0244,Tiago,Sousa,Student,Dell,Indie,2023-12-10,2023,12,Sunday,13,Lunchtime,Hot Drink,HOT -165,2,2.25,4.51,4.51,No,Downtown
TRANS-00831,2,CUST-0244,Tiago,Sousa,Student,Dell,Indie,2023-12-10,2023,12,Sunday,13,Lunchtime,Cold Drink,COLD-185,1,2.86,2.86,2.86,No,Downtown
TRANS-00833,1,CUST-0050,Diogo,Rodrigues,Tourist,Apple,Indie,2023-08-30,2023,8,Wednesday,10,Morning,Sandwich,SAND-195,1,5.93,5.93,5.93,No,Downtown
TRANS-00833,2,CUST-0050,Diogo,Rodrigues,Tourist,Apple,Indie,2023-08-30,2023,8,Wednesday,10,Morning,Pastry,PAST-198,2,2.45,4.89,4.89,No,Downtown
TRANS-00835,1,CUST-0172,Mariana,Goncalves,Student,None,Indie,2023-12-02,2023,12,Saturday,9,Morning,Hot Drink,HOT -129,1,3.12,3.12,2.65,Yes,Downtown
TRANS-00836,1,CUST-0158,Diogo,Oliveira,Regular,HP,Indie,2023-08-04,2023,8,Friday,20,Afternoon,Cold Drink,COLD-143,2,3.67,7.34,7.34,No,Downtown
TRANS-00837,1,CUST-0238,Carolina,Gomes,Regular,,Fado,2023-03-02,2023,3,Thursday,15,Afternoon,Sandwich,SAND-107,1,5.25,5.25,5.25,No,Downtown
TRANS-00838,1,CUST-0318,Ana,Martins,Student,Lenovo,Indie,2023-02-06,2023,2,Monday,15,Afternoon,Cold Drink,COLD-125,1,4.23,4.23,4.23,No,Downtown
TRANS-00838,2,CUST-0318,Ana,Martins,Student,Lenovo,Indie,2023-02-06,2023,2,Monday,15,Afternoon,Hot Drink,HOT -149,2,2.62,5.24,5.24,No,Downtown
TRANS-00840,1,CUST-0078,Tiago,Ferreira,Regular,Dell,Pop,2023-03-12,2023,3,Sunday,11,Lunchtime,Hot Drink,HOT -144,1,2.85,2.85,2.85,No,Downtown
TRANS-00841,1,CUST-0235,Carolina,Sousa,Student,HP,Pop,2023-03-15,2023,3,Wednesday,13,Lunchtime,Sandwich,SAND-192,2,3.74,7.48,7.48,No,Downtown
TRANS-00841,2,CUST-0235,Carolina,Sousa,Student,HP,Pop,2023-03-15,2023,3,Wednesday,13,Lunchtime,Sandwich,SAND-143,1,4.03,4.03,4.03,No,Downtown
TRANS-00843,1,CUST-0325,Miguel,Sousa,Tourist,Apple,Indie,2023-01-30,2023,1,Monday,8,Morning,Pastry,PAST-158,2,2.26,4.52,3.84,Yes,Downtown
TRANS-00843,2,CUST-0325,Miguel,Sousa,Tourist,Apple,Indie,2023-01-30,2023,1,Monday,8,Morning,Sandwich,SAND-122,1,3.98,3.98,3.98,No,Downtown
TRANS-00845,1,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-03-08,2023,3,Wednesday,17,Afternoon,Hot Drink,HOT -156,1,2.61,2.61,2.61,No,Downtown
TRANS-00845,2,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-03-08,2023,3,Wednesday,17,Afternoon,Cold Drink,COLD-162,2,2.58,5.15,5.15,No,Downtown
TRANS-00845,3,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-03-08,2023,3,Wednesday,17,Afternoon,Sandwich,SAND-126,1,6.35,6.35,6.35,No,Downtown
TRANS-00845,4,CUST-0046,Diogo,Goncalves,Student,None,Fado,2023-03-08,2023,3,Wednesday,17,Afternoon,Hot Drink,HOT -142,1,2.8,2.8,2.8,No,Downtown
TRANS-00849,1,CUST-0010,Carolina,Ferreira,Student,Dell,Fado,2023-12-13,2023,12,Wednesday,8,Morning,Cold Drink,COLD-181,1,2.95,2.95,2.95,No,Downtown
TRANS-00849,2,CUST-0010,Carolina,Ferreira,Student,Dell,Fado,2023-12-13,2023,12,Wednesday,8,Morning,Pastry,PAST-145,2,1.6,3.21,2.72,Yes,Downtown
TRANS-00849,3,CUST-0010,Carolina,Ferreira,Student,Dell,Fado,2023-12-13,2023,12,Wednesday,8,Morning,Cold Drink,COLD-165,1,2.83,2.83,2.83,No,Downtown
TRANS-00852,1,CUST-0024,Mariana,Oliveira,Regular,Apple,Fado,2023-06-02,2023,6,Friday,12,Lunchtime,Pastry,PAST-159,1,2.1,2.1,2.1,No,Downtown
